Time - Strain	Amplitude - Strain
0.6655	0.00247123
0.666	0.0024681
0.6665	0.00246965
0.667	0.00246957
0.6675	0.00247021
0.668	0.0024698
0.6685	0.00247074
0.669	0.00247128
0.6695	0.00246952
0.67	0.00246929
0.6705	0.00246929
0.671	0.00246986
0.6715	0.00247186
0.672	0.0024688
0.6725	0.00247014
0.673	0.00247184
0.6735	0.0024703
0.674	0.00247004
0.6745	0.00247255
0.675	0.0024708
0.6755	0.00247212
0.676	0.00246984
0.6765	0.0024717
0.677	0.00246982
0.6775	0.00247109
0.678	0.00247107
0.6785	0.0024705
0.679	0.00246934
0.6795	0.00247091
0.68	0.00247031
0.6805	0.00247097
0.681	0.00247124
0.6815	0.00247149
0.682	0.00247133
0.6825	0.00247077
0.683	0.00247077
0.6835	0.00247083
0.684	0.00246879
0.6845	0.00247019
0.685	0.00247091
0.6855	0.00247078
0.686	0.0024693
0.6865	0.00246952
0.687	0.00246866
0.6875	0.00247211
0.688	0.00247031
0.6885	0.00247141
0.689	0.00247199
0.6895	0.00247141
0.69	0.00247013
0.6905	0.0024704
0.691	0.00246984
0.6915	0.00247209
0.692	0.00247127
0.6925	0.00247017
0.693	0.00247039
0.6935	0.00247008
0.694	0.00247206
0.6945	0.0024694
0.695	0.00247173
0.6955	0.00247082
0.696	0.00247035
0.6965	0.00247008
0.697	0.00247018
0.6975	0.00247065
0.698	0.00246979
0.6985	0.00246893
0.699	0.00246794
0.6995	0.00247036
0.7	0.00247037
0.7005	0.00247097
0.701	0.00247032
0.7015	0.00246956
0.702	0.00246993
0.7025	0.00246974
0.703	0.00246858
0.7035	0.0024685
0.704	0.00246877
0.7045	0.00247038
0.705	0.00247058
0.7055	0.00247026
0.706	0.00246986
0.7065	0.00247039
0.707	0.00247108
0.7075	0.002472
0.708	0.00247169
0.7085	0.00247033
0.709	0.00246914
0.7095	0.00246983
0.71	0.00247121
0.7105	0.0024707
0.711	0.00246843
0.7115	0.00246875
0.712	0.00246918
0.7125	0.00247001
0.713	0.00246972
0.7135	0.00246935
0.714	0.00247133
0.7145	0.00247091
0.715	0.00247115
0.7155	0.00246954
0.716	0.00246916
0.7165	0.00246709
0.717	0.00247123
0.7175	0.00247
0.718	0.00247069
0.7185	0.00247022
0.719	0.00247133
0.7195	0.0024705
0.72	0.00246995
0.7205	0.00246969
0.721	0.00246952
0.7215	0.00246863
0.722	0.00246982
0.7225	0.00247111
0.723	0.0024701
0.7235	0.00247053
0.724	0.00247105
0.7245	0.00247115
0.725	0.00247057
0.7255	0.00246944
0.726	0.00246905
0.7265	0.00247094
0.727	0.00247048
0.7275	0.00246892
0.728	0.00247084
0.7285	0.00247067
0.729	0.0024693
0.7295	0.00247075
0.73	0.00247103
0.7305	0.00246911
0.731	0.00246969
0.7315	0.00247082
0.732	0.00246941
0.7325	0.00246801
0.733	0.00246993
0.7335	0.00246864
0.734	0.00246822
0.7345	0.00247033
0.735	0.00247089
0.7355	0.0024702
0.736	0.002469
0.7365	0.00247011
0.737	0.00246941
0.7375	0.00246896
0.738	0.00247103
0.7385	0.00246948
0.739	0.00247119
0.7395	0.00247077
0.74	0.00247156
0.7405	0.0024698
0.741	0.00246972
0.7415	0.00247193
0.742	0.00247039
0.7425	0.00246843
0.743	0.00247049
0.7435	0.00247038
0.744	0.00247156
0.7445	0.00246933
0.745	0.00247035
0.7455	0.00246933
0.746	0.00247104
0.7465	0.00246839
0.747	0.0024697
0.7475	0.00246954
0.748	0.00246914
0.7485	0.00247118
0.749	0.00246802
0.7495	0.00247028
0.75	0.00247129
0.7505	0.00246855
0.751	0.00247069
0.7515	0.00246971
0.752	0.00246912
0.7525	0.00247072
0.753	0.00247021
0.7535	0.00246938
0.754	0.00247041
0.7545	0.00247066
0.755	0.00247005
0.7555	0.00247078
0.756	0.00247039
0.7565	0.00247019
0.757	0.00247024
0.7575	0.00247094
0.758	0.00247012
0.7585	0.00247068
0.759	0.00247028
0.7595	0.00247124
0.76	0.00247121
0.7605	0.00247258
0.761	0.00247142
0.7615	0.00246983
0.762	0.00246903
0.7625	0.00247031
0.763	0.00246985
0.7635	0.00247026
0.764	0.00247093
0.7645	0.00246963
0.765	0.0024689
0.7655	0.00246958
0.766	0.00247029
0.7665	0.0024697
0.767	0.00247061
0.7675	0.0024702
0.768	0.00247026
0.7685	0.00247064
0.769	0.00247043
0.7695	0.00247026
0.77	0.0024693
0.7705	0.00246993
0.771	0.00247161
0.7715	0.0024711
0.772	0.00246922
0.7725	0.0024708
0.773	0.00247064
0.7735	0.00247029
0.774	0.00246967
0.7745	0.00247125
0.775	0.00246968
0.7755	0.00247039
0.776	0.00247124
0.7765	0.00247059
0.777	0.00247066
0.7775	0.00247063
0.778	0.00247019
0.7785	0.00246983
0.779	0.00246972
0.7795	0.00246834
0.78	0.00247005
0.7805	0.00247069
0.781	0.00247028
0.7815	0.0024698
0.782	0.00247044
0.7825	0.00246962
0.783	0.0024695
0.7835	0.00246937
0.784	0.00247006
0.7845	0.00246904
0.785	0.00246774
0.7855	0.00246926
0.786	0.0024698
0.7865	0.00247006
0.787	0.0024694
0.7875	0.00247029
0.788	0.00246892
0.7885	0.00247068
0.789	0.00247077
0.7895	0.00247079
0.79	0.00246986
0.7905	0.00246976
0.791	0.0024701
0.7915	0.00247133
0.792	0.00246995
0.7925	0.00247042
0.793	0.00247069
0.7935	0.00247027
0.794	0.00247008
0.7945	0.00247082
0.795	0.00247143
0.7955	0.00246995
0.796	0.0024697
0.7965	0.00246895
0.797	0.00246999
0.7975	0.00247097
0.798	0.00247097
0.7985	0.00247101
0.799	0.0024696
0.7995	0.00246886
0.8	0.0024702
0.8005	0.00246786
0.801	0.00246898
0.8015	0.00246899
0.802	0.00246891
0.8025	0.0024707
0.803	0.00247028
0.8035	0.00246864
0.804	0.00247035
0.8045	0.00246791
0.805	0.00247045
0.8055	0.00247051
0.806	0.00246908
0.8065	0.00247016
0.807	0.00246994
0.8075	0.00247129
0.808	0.00247115
0.8085	0.0024706
0.809	0.00246927
0.8095	0.00246966
0.81	0.00246949
0.8105	0.00246952
0.811	0.00247079
0.8115	0.00247087
0.812	0.00246941
0.8125	0.0024704
0.813	0.00246979
0.8135	0.00246966
0.814	0.00247004
0.8145	0.00247132
0.815	0.00247106
0.8155	0.00246981
0.816	0.00246818
0.8165	0.00246855
0.817	0.00247002
0.8175	0.00246997
0.818	0.00246805
0.8185	0.00247047
0.819	0.00247056
0.8195	0.0024713
0.82	0.00247092
0.8205	0.00247067
0.821	0.00246978
0.8215	0.00247021
0.822	0.00247039
0.8225	0.00246886
0.823	0.00247093
0.8235	0.00246898
0.824	0.00247087
0.8245	0.00246847
0.825	0.00246976
0.8255	0.00247181
0.826	0.00247002
0.8265	0.00247093
0.827	0.00247195
0.8275	0.00246988
0.828	0.00247017
0.8285	0.00247237
0.829	0.00247051
0.8295	0.00246906
0.83	0.00246972
0.8305	0.00246993
0.831	0.00246992
0.8315	0.0024696
0.832	0.00246983
0.8325	0.00247019
0.833	0.00246863
0.8335	0.00247082
0.834	0.00247097
0.8345	0.0024701
0.835	0.00246977
0.8355	0.00246976
0.836	0.00247078
0.8365	0.00247099
0.837	0.00247046
0.8375	0.00247085
0.838	0.00247233
0.8385	0.0024697
0.839	0.00247105
0.8395	0.00246964
0.84	0.00247043
0.8405	0.00247147
0.841	0.0024694
0.8415	0.00247008
0.842	0.00247012
0.8425	0.00247143
0.843	0.00246867
0.8435	0.00247185
0.844	0.00247109
0.8445	0.00247172
0.845	0.0024695
0.8455	0.0024703
0.846	0.00247022
0.8465	0.0024711
0.847	0.00247085
0.8475	0.00247038
0.848	0.00247256
0.8485	0.00246905
0.849	0.00246921
0.8495	0.00247004
0.85	0.00246913
0.8505	0.00247002
0.851	0.00247046
0.8515	0.00247132
0.852	0.00247
0.8525	0.00246991
0.853	0.00246914
0.8535	0.00246944
0.854	0.00246862
0.8545	0.00246985
0.855	0.0024699
0.8555	0.00247129
0.856	0.00247003
0.8565	0.00247054
0.857	0.00247072
0.8575	0.00247057
0.858	0.00247182
0.8585	0.00246889
0.859	0.00247101
0.8595	0.00247219
0.86	0.00246931
0.8605	0.00246957
0.861	0.00247023
0.8615	0.00247021
0.862	0.00247162
0.8625	0.00246882
0.863	0.0024715
0.8635	0.00247081
0.864	0.00247106
0.8645	0.00246947
0.865	0.00246947
0.8655	0.00246904
0.866	0.002469
0.8665	0.00247011
0.867	0.00247031
0.8675	0.00246827
0.868	0.00246836
0.8685	0.00247056
0.869	0.00246866
0.8695	0.00246957
0.87	0.00246951
0.8705	0.00246996
0.871	0.00247034
0.8715	0.00246933
0.872	0.00246971
0.8725	0.00247092
0.873	0.00247009
0.8735	0.0024702
0.874	0.00247016
0.8745	0.0024699
0.875	0.00247057
0.8755	0.00247065
0.876	0.00247097
0.8765	0.00246981
0.877	0.002469
0.8775	0.00247168
0.878	0.0024709
0.8785	0.00247024
0.879	0.00246974
0.8795	0.00246861
0.88	0.00247133
0.8805	0.00246854
0.881	0.00246895
0.8815	0.00246764
0.882	0.00246806
0.8825	0.00246979
0.883	0.00247005
0.8835	0.00246938
0.884	0.00246863
0.8845	0.00247075
0.885	0.00246942
0.8855	0.00246857
0.886	0.00247108
0.8865	0.00246863
0.887	0.00246941
0.8875	0.00247081
0.888	0.0024708
0.8885	0.00247125
0.889	0.00246835
0.8895	0.00247029
0.89	0.0024697
0.8905	0.00247186
0.891	0.00246897
0.8915	0.00246894
0.892	0.00246983
0.8925	0.00246943
0.893	0.00247019
0.8935	0.00247082
0.894	0.00247392
0.8945	0.0024704
0.895	0.00247033
0.8955	0.00246983
0.896	0.00247161
0.8965	0.00247057
0.897	0.00247148
0.8975	0.00246985
0.898	0.00247033
0.8985	0.00246802
0.899	0.00246878
0.8995	0.00247027
0.9	0.00247259
0.9005	0.00246975
0.901	0.00246871
0.9015	0.00246902
0.902	0.00246863
0.9025	0.00247055
0.903	0.00247055
0.9035	0.0024713
0.904	0.00247048
0.9045	0.00247064
0.905	0.00247056
0.9055	0.00247056
0.906	0.00246863
0.9065	0.00247146
0.907	0.00247084
0.9075	0.00247287
0.908	0.00247067
0.9085	0.00247167
0.909	0.00247017
0.9095	0.00246992
0.91	0.00247011
0.9105	0.00246983
0.911	0.00247032
0.9115	0.00247125
0.912	0.00247169
0.9125	0.00247027
0.913	0.00247016
0.9135	0.00246962
0.914	0.00247005
0.9145	0.00247024
0.915	0.00247078
0.9155	0.00247056
0.916	0.00247017
0.9165	0.00246834
0.917	0.00246953
0.9175	0.0024698
0.918	0.0024707
0.9185	0.00247042
0.919	0.00247031
0.9195	0.00246901
0.92	0.00247037
0.9205	0.00247174
0.921	0.00247001
0.9215	0.00246857
0.922	0.00247248
0.9225	0.00247073
0.923	0.00246844
0.9235	0.00247154
0.924	0.00246922
0.9245	0.00246982
0.925	0.00247017
0.9255	0.00247049
0.926	0.00246972
0.9265	0.00247023
0.927	0.00246989
0.9275	0.00246909
0.928	0.00246957
0.9285	0.00247107
0.929	0.00247005
0.9295	0.00246939
0.93	0.00246932
0.9305	0.00246945
0.931	0.00247268
0.9315	0.00247017
0.932	0.00246945
0.9325	0.00246886
0.933	0.00246905
0.9335	0.00247046
0.934	0.00246965
0.9345	0.00247031
0.935	0.00246875
0.9355	0.00246868
0.936	0.00246918
0.9365	0.00247096
0.937	0.00246984
0.9375	0.00247061
0.938	0.00247144
0.9385	0.00247017
0.939	0.00246972
0.9395	0.00247258
0.94	0.00247063
0.9405	0.00246949
0.941	0.0024703
0.9415	0.00246955
0.942	0.0024695
0.9425	0.00247017
0.943	0.00247136
0.9435	0.00247138
0.944	0.00246917
0.9445	0.00247126
0.945	0.00246884
0.9455	0.00247093
0.946	0.00246979
0.9465	0.00247019
0.947	0.00246835
0.9475	0.00246749
0.948	0.00246932
0.9485	0.00247123
0.949	0.00246899
0.9495	0.00247052
0.95	0.00246993
0.9505	0.00246898
0.951	0.00246968
0.9515	0.00247026
0.952	0.00247028
0.9525	0.0024695
0.953	0.00246925
0.9535	0.00246944
0.954	0.00247085
0.9545	0.00246947
0.955	0.00246877
0.9555	0.00247029
0.956	0.00246961
0.9565	0.00246957
0.957	0.00247088
0.9575	0.00247109
0.958	0.00246949
0.9585	0.00247124
0.959	0.00247101
0.9595	0.00247157
0.96	0.00247151
0.9605	0.00247068
0.961	0.00247111
0.9615	0.00247084
0.962	0.0024713
0.9625	0.00247267
0.963	0.00247022
0.9635	0.00246989
0.964	0.00247114
0.9645	0.00246805
0.965	0.00247022
0.9655	0.00246992
0.966	0.00246972
0.9665	0.00247181
0.967	0.00246983
0.9675	0.00246985
0.968	0.00247094
0.9685	0.00246984
0.969	0.00246985
0.9695	0.00247114
0.97	0.0024692
0.9705	0.00246889
0.971	0.00247057
0.9715	0.00247035
0.972	0.00247071
0.9725	0.00246994
0.973	0.00247057
0.9735	0.00246999
0.974	0.00247092
0.9745	0.00247132
0.975	0.00247004
0.9755	0.00246954
0.976	0.00246931
0.9765	0.0024707
0.977	0.00247037
0.9775	0.00246898
0.978	0.00247048
0.9785	0.00247106
0.979	0.00247069
0.9795	0.00246944
0.98	0.00247107
0.9805	0.00247093
0.981	0.00247084
0.9815	0.00246906
0.982	0.00247092
0.9825	0.00246959
0.983	0.00247038
0.9835	0.00247015
0.984	0.00247095
0.9845	0.00246921
0.985	0.00247031
0.9855	0.00247008
0.986	0.00246981
0.9865	0.00246963
0.987	0.00247017
0.9875	0.00247085
0.988	0.00247056
0.9885	0.00247134
0.989	0.00247134
0.9895	0.00246998
0.99	0.00246906
0.9905	0.00247038
0.991	0.00246943
0.9915	0.00247233
0.992	0.00247223
0.9925	0.00246859
0.993	0.00246903
0.9935	0.00247012
0.994	0.00247138
0.9945	0.00247112
0.995	0.00247071
0.9955	0.00247028
0.996	0.00246933
0.9965	0.00247037
0.997	0.0024691
0.9975	0.00247032
0.998	0.00246985
0.9985	0.00246873
0.999	0.00246995
0.9995	0.00246984
1	0.00246817
1.0005	0.00247016
1.001	0.00247016
1.0015	0.00246873
1.002	0.00247035
1.0025	0.00246864
1.003	0.00246661
1.0035	0.0024694
1.004	0.00246944
1.0045	0.00246968
1.005	0.00246905
1.0055	0.00247066
1.006	0.00246835
1.0065	0.00246961
1.007	0.00247079
1.0075	0.00246991
1.008	0.00247007
1.0085	0.0024699
1.009	0.00246779
1.0095	0.00247053
1.01	0.00246937
1.0105	0.00247149
1.011	0.00246948
1.0115	0.00247106
1.012	0.00247052
1.0125	0.00247071
1.013	0.00247059
1.0135	0.00247008
1.014	0.00247042
1.0145	0.00246847
1.015	0.00247059
1.0155	0.002469
1.016	0.0024693
1.0165	0.00246838
1.017	0.00247133
1.0175	0.00247024
1.018	0.00247206
1.0185	0.00246806
1.019	0.00247025
1.0195	0.00246982
1.02	0.00246967
1.0205	0.00247017
1.021	0.00247192
1.0215	0.00247102
1.022	0.00247033
1.0225	0.00246904
1.023	0.00246828
1.0235	0.00246989
1.024	0.00247128
1.0245	0.00246953
1.025	0.00247153
1.0255	0.00247043
1.026	0.00246921
1.0265	0.00247111
1.027	0.00247105
1.0275	0.00247071
1.028	0.00247069
1.0285	0.00246974
1.029	0.00246912
1.0295	0.00246989
1.03	0.00246931
1.0305	0.00247071
1.031	0.00247102
1.0315	0.00247034
1.032	0.00247105
1.0325	0.00247074
1.033	0.00247014
1.0335	0.00247134
1.034	0.00247207
1.0345	0.00247033
1.035	0.00247133
1.0355	0.00247038
1.036	0.00247048
1.0365	0.00247083
1.037	0.00247043
1.0375	0.00247136
1.038	0.00247118
1.0385	0.00247111
1.039	0.00246899
1.0395	0.00247158
1.04	0.00247101
1.0405	0.00247019
1.041	0.00247093
1.0415	0.00247177
1.042	0.00247209
1.0425	0.00247209
1.043	0.00247046
1.0435	0.00247233
1.044	0.00247031
1.0445	0.00246896
1.045	0.0024711
1.0455	0.00247024
1.046	0.00247093
1.0465	0.0024705
1.047	0.00247051
1.0475	0.00247049
1.048	0.00247111
1.0485	0.00247146
1.049	0.00246846
1.0495	0.00247029
1.05	0.00247039
1.0505	0.0024702
1.051	0.00247143
1.0515	0.00247107
1.052	0.00247071
1.0525	0.00246994
1.053	0.00246867
1.0535	0.00247048
1.054	0.00246985
1.0545	0.00247103
1.055	0.00247139
1.0555	0.00247064
1.056	0.00247045
1.0565	0.00247165
1.057	0.00247184
1.0575	0.00247023
1.058	0.00246961
1.0585	0.00246961
1.059	0.00247304
1.0595	0.0024702
1.06	0.00246938
1.0605	0.00247119
1.061	0.00247107
1.0615	0.00246774
1.062	0.00247058
1.0625	0.00246984
1.063	0.00246845
1.0635	0.00246929
1.064	0.00247084
1.0645	0.00247247
1.065	0.00246906
1.0655	0.00247052
1.066	0.00247009
1.0665	0.00247033
1.067	0.00247002
1.0675	0.00247119
1.068	0.00247034
1.0685	0.00246922
1.069	0.00247
1.0695	0.00246926
1.07	0.00246982
1.0705	0.00246938
1.071	0.002472
1.0715	0.00247115
1.072	0.00246994
1.0725	0.00247097
1.073	0.00246995
1.0735	0.00246893
1.074	0.00247098
1.0745	0.00247143
1.075	0.00247034
1.0755	0.00247303
1.076	0.00246827
1.0765	0.00247132
1.077	0.00246851
1.0775	0.00247005
1.078	0.00247042
1.0785	0.00246986
1.079	0.00246957
1.0795	0.00246948
1.08	0.00247204
1.0805	0.00246943
1.081	0.00247021
1.0815	0.00246902
1.082	0.00246983
1.0825	0.00246821
1.083	0.00246983
1.0835	0.00246835
1.084	0.00246915
1.0845	0.00246967
1.085	0.00246937
1.0855	0.00247028
1.086	0.00247014
1.0865	0.00247024
1.087	0.00246844
1.0875	0.00247137
1.088	0.00246972
1.0885	0.00247179
1.089	0.00246808
1.0895	0.00247061
1.09	0.00246931
1.0905	0.00247094
1.091	0.00246934
1.0915	0.00247098
1.092	0.00247155
1.0925	0.00247012
1.093	0.00247092
1.0935	0.00247125
1.094	0.00247116
1.0945	0.00246998
1.095	0.00247145
1.0955	0.00247043
1.096	0.00246904
1.0965	0.00247009
1.097	0.00247013
1.0975	0.00247143
1.098	0.0024702
1.0985	0.00247025
1.099	0.00247046
1.0995	0.00247109
1.1	0.00247051
1.1005	0.00246889
1.101	0.0024697
1.1015	0.00246871
1.102	0.00246926
1.1025	0.00246943
1.103	0.00247111
1.1035	0.00246839
1.104	0.00247109
1.1045	0.00247058
1.105	0.00246948
1.1055	0.0024714
1.106	0.00247054
1.1065	0.00247059
1.107	0.00247058
1.1075	0.00246989
1.108	0.00246914
1.1085	0.00247021
1.109	0.00247011
1.1095	0.00247231
1.11	0.00246983
1.1105	0.00247017
1.111	0.00247029
1.1115	0.00247007
1.112	0.00246971
1.1125	0.00247148
1.113	0.00247026
1.1135	0.00247066
1.114	0.00246947
1.1145	0.00247176
1.115	0.00247042
1.1155	0.00247075
1.116	0.00247181
1.1165	0.00246843
1.117	0.00247096
1.1175	0.00246931
1.118	0.00247016
1.1185	0.00246934
1.119	0.00246845
1.1195	0.00247016
1.12	0.00247001
1.1205	0.00246884
1.121	0.00246984
1.1215	0.00247136
1.122	0.00246885
1.1225	0.00247149
1.123	0.0024709
1.1235	0.00247125
1.124	0.00247186
1.1245	0.00247118
1.125	0.00247201
1.1255	0.00247059
1.126	0.00247013
1.1265	0.00247003
1.127	0.00247
1.1275	0.00246967
1.128	0.00247098
1.1285	0.00246846
1.129	0.00247117
1.1295	0.00246967
1.13	0.00247063
1.1305	0.00247064
1.131	0.00247181
1.1315	0.00247038
1.132	0.00246916
1.1325	0.0024708
1.133	0.00246943
1.1335	0.00247058
1.134	0.00246957
1.1345	0.00246881
1.135	0.0024696
1.1355	0.00247051
1.136	0.00246974
1.1365	0.00247037
1.137	0.00247016
1.1375	0.00247036
1.138	0.00246891
1.1385	0.00246919
1.139	0.00247011
1.1395	0.00246968
1.14	0.00247166
1.1405	0.00247039
1.141	0.00246929
1.1415	0.00247085
1.142	0.00247058
1.1425	0.00247107
1.143	0.0024719
1.1435	0.00247023
1.144	0.00246979
1.1445	0.00247117
1.145	0.00247039
1.1455	0.00247046
1.146	0.0024689
1.1465	0.00247058
1.147	0.00247162
1.1475	0.00247106
1.148	0.00247079
1.1485	0.00247048
1.149	0.00246918
1.1495	0.00246986
1.15	0.00246972
1.1505	0.00247177
1.151	0.00246913
1.1515	0.00246902
1.152	0.00246901
1.1525	0.0024693
1.153	0.00246845
1.1535	0.00246904
1.154	0.00246984
1.1545	0.00247049
1.155	0.00247052
1.1555	0.00246976
1.156	0.00247008
1.1565	0.00247048
1.157	0.00247082
1.1575	0.00246992
1.158	0.00247062
1.1585	0.00246995
1.159	0.00246813
1.1595	0.00247077
1.16	0.00246967
1.1605	0.0024704
1.161	0.0024697
1.1615	0.00247024
1.162	0.00247076
1.1625	0.00247178
1.163	0.00247217
1.1635	0.00247229
1.164	0.002471
1.1645	0.00246879
1.165	0.00246962
1.1655	0.00246986
1.166	0.00246982
1.1665	0.00247082
1.167	0.00246936
1.1675	0.00247034
1.168	0.00247229
1.1685	0.002469
1.169	0.00246952
1.1695	0.00246892
1.17	0.00246921
1.1705	0.00246855
1.171	0.00247036
1.1715	0.00247011
1.172	0.00247077
1.1725	0.00246965
1.173	0.00246904
1.1735	0.00247274
1.174	0.00246929
1.1745	0.00247241
1.175	0.00247157
1.1755	0.00247117
1.176	0.00247089
1.1765	0.00247188
1.177	0.00247154
1.1775	0.00247019
1.178	0.00247021
1.1785	0.00247109
1.179	0.00247064
1.1795	0.00246985
1.18	0.00246974
1.1805	0.00247094
1.181	0.00247062
1.1815	0.00247032
1.182	0.00247079
1.1825	0.00246956
1.183	0.00246985
1.1835	0.0024685
1.184	0.00247007
1.1845	0.00246948
1.185	0.00246907
1.1855	0.00247011
1.186	0.00247061
1.1865	0.00247024
1.187	0.0024695
1.1875	0.00246817
1.188	0.0024692
1.1885	0.00246904
1.189	0.00247025
1.1895	0.00247028
1.19	0.00247156
1.1905	0.00247135
1.191	0.00247085
1.1915	0.00246952
1.192	0.00246925
1.1925	0.00246978
1.193	0.00246933
1.1935	0.00246932
1.194	0.00247112
1.1945	0.00247065
1.195	0.00246906
1.1955	0.00246953
1.196	0.00246978
1.1965	0.00247161
1.197	0.00247061
1.1975	0.00246815
1.198	0.00246857
1.1985	0.00247059
1.199	0.00247012
1.1995	0.00247021
1.2	0.00247063
1.2005	0.00246975
1.201	0.00246847
1.2015	0.00247049
1.202	0.00247037
1.2025	0.00246922
1.203	0.00246939
1.2035	0.00246986
1.204	0.0024707
1.2045	0.00247061
1.205	0.00247154
1.2055	0.00246914
1.206	0.00246869
1.2065	0.00247184
1.207	0.00247024
1.2075	0.00246959
1.208	0.00246758
1.2085	0.00246952
1.209	0.00246926
1.2095	0.00247034
1.21	0.00247002
1.2105	0.0024701
1.211	0.00247101
1.2115	0.00246814
1.212	0.00247002
1.2125	0.00247049
1.213	0.00247058
1.2135	0.00247088
1.214	0.00246966
1.2145	0.00247148
1.215	0.00246919
1.2155	0.00246993
1.216	0.00246832
1.2165	0.0024698
1.217	0.00246963
1.2175	0.00246874
1.218	0.00246998
1.2185	0.00246821
1.219	0.00247014
1.2195	0.00246979
1.22	0.00246949
1.2205	0.00246954
1.221	0.00246961
1.2215	0.00246981
1.222	0.00247055
1.2225	0.00246956
1.223	0.00246971
1.2235	0.00247001
1.224	0.00246887
1.2245	0.00247228
1.225	0.0024707
1.2255	0.00246955
1.226	0.00247075
1.2265	0.00247028
1.227	0.00247046
1.2275	0.00246886
1.228	0.00246936
1.2285	0.00247094
1.229	0.00247008
1.2295	0.00246931
1.23	0.00247149
1.2305	0.00247011
1.231	0.00247071
1.2315	0.00246916
1.232	0.0024703
1.2325	0.00246921
1.233	0.00247037
1.2335	0.00246935
1.234	0.00246908
1.2345	0.00246814
1.235	0.0024704
1.2355	0.0024685
1.236	0.00246866
1.2365	0.00246972
1.237	0.00246918
1.2375	0.00246964
1.238	0.00246916
1.2385	0.00247199
1.239	0.00246995
1.2395	0.00246944
1.24	0.00247001
1.2405	0.00247096
1.241	0.00247195
1.2415	0.00247058
1.242	0.00247033
1.2425	0.00247054
1.243	0.00247196
1.2435	0.00247078
1.244	0.00247103
1.2445	0.00246936
1.245	0.0024717
1.2455	0.00246964
1.246	0.00247128
1.2465	0.00246948
1.247	0.00246926
1.2475	0.00247152
1.248	0.00246938
1.2485	0.00246998
1.249	0.00246948
1.2495	0.00247026
1.25	0.00246866
1.2505	0.00246882
1.251	0.00247119
1.2515	0.00247052
1.252	0.00246742
1.2525	0.0024699
1.253	0.00246936
1.2535	0.00247013
1.254	0.0024694
1.2545	0.00246961
1.255	0.0024695
1.2555	0.00247029
1.256	0.00246962
1.2565	0.00246921
1.257	0.00247168
1.2575	0.00246916
1.258	0.00247013
1.2585	0.00247118
1.259	0.00247262
1.2595	0.00247046
1.26	0.00247037
1.2605	0.00247051
1.261	0.00247103
1.2615	0.00247088
1.262	0.00246974
1.2625	0.00247028
1.263	0.00247064
1.2635	0.00247091
1.264	0.00247062
1.2645	0.00246994
1.265	0.00246962
1.2655	0.0024707
1.266	0.00247082
1.2665	0.00246926
1.267	0.00247061
1.2675	0.00247143
1.268	0.00246943
1.2685	0.00246953
1.269	0.00246907
1.2695	0.00247024
1.27	0.00246962
1.2705	0.00246947
1.271	0.00247079
1.2715	0.00246936
1.272	0.00247131
1.2725	0.00247018
1.273	0.0024686
1.2735	0.00247042
1.274	0.00246976
1.2745	0.00246878
1.275	0.0024706
1.2755	0.00246984
1.276	0.00246956
1.2765	0.00247178
1.277	0.00247223
1.2775	0.0024696
1.278	0.00247022
1.2785	0.00247087
1.279	0.00246926
1.2795	0.00246916
1.28	0.00247016
1.2805	0.0024703
1.281	0.00247048
1.2815	0.00247074
1.282	0.00247031
1.2825	0.00246904
1.283	0.00246862
1.2835	0.0024701
1.284	0.00247023
1.2845	0.00246897
1.285	0.0024695
1.2855	0.00247066
1.286	0.00247102
1.2865	0.00246981
1.287	0.00247066
1.2875	0.00247015
1.288	0.00247052
1.2885	0.00246956
1.289	0.00246883
1.2895	0.00247142
1.29	0.00247012
1.2905	0.00247016
1.291	0.00247098
1.2915	0.00246882
1.292	0.00246919
1.2925	0.00247133
1.293	0.00246916
1.2935	0.00246841
1.294	0.00247025
1.2945	0.00247046
1.295	0.00247162
1.2955	0.00246818
1.296	0.00247004
1.2965	0.00246899
1.297	0.00247123
1.2975	0.00247042
1.298	0.0024691
1.2985	0.00246972
1.299	0.00246976
1.2995	0.0024693
1.3	0.00246881
1.3005	0.00247166
1.301	0.00246954
1.3015	0.00246944
1.302	0.00246968
1.3025	0.00247035
1.303	0.00247024
1.3035	0.0024708
1.304	0.00247061
1.3045	0.00246741
1.305	0.00247063
1.3055	0.00247057
1.306	0.00247091
1.3065	0.00247014
1.307	0.00246966
1.3075	0.00247185
1.308	0.00246948
1.3085	0.00246967
1.309	0.00247052
1.3095	0.00247195
1.31	0.00247058
1.3105	0.00247017
1.311	0.00247111
1.3115	0.00246836
1.312	0.00247195
1.3125	0.0024713
1.313	0.00246994
1.3135	0.00247039
1.314	0.00246997
1.3145	0.00246957
1.315	0.00247099
1.3155	0.00246995
1.316	0.00246986
1.3165	0.00246933
1.317	0.00247007
1.3175	0.00246893
1.318	0.00247067
1.3185	0.00247012
1.319	0.00247055
1.3195	0.00247099
1.32	0.00246934
1.3205	0.00247051
1.321	0.00246938
1.3215	0.00247233
1.322	0.00247082
1.3225	0.00247048
1.323	0.00246906
1.3235	0.00247195
1.324	0.00247102
1.3245	0.00247006
1.325	0.00247017
1.3255	0.00247011
1.326	0.00247016
1.3265	0.00247115
1.327	0.00247025
1.3275	0.00247132
1.328	0.00247048
1.3285	0.00247071
1.329	0.00246904
1.3295	0.00247134
1.33	0.00247219
1.3305	0.0024713
1.331	0.00246879
1.3315	0.0024704
