Time - Strain	Amplitude - Strain
0.6655	0.00258091
0.666	0.0025822
0.6665	0.00258163
0.667	0.00258315
0.6675	0.00258014
0.668	0.002581
0.6685	0.00258122
0.669	0.00258069
0.6695	0.00258072
0.67	0.00257867
0.6705	0.00258176
0.671	0.00258309
0.6715	0.00258085
0.672	0.00258184
0.6725	0.00258105
0.673	0.00258181
0.6735	0.00258304
0.674	0.0025811
0.6745	0.00258292
0.675	0.00258184
0.6755	0.00258197
0.676	0.00258296
0.6765	0.00258182
0.677	0.00258321
0.6775	0.00258083
0.678	0.00258089
0.6785	0.00258379
0.679	0.00258303
0.6795	0.00258339
0.68	0.00258276
0.6805	0.00258314
0.681	0.00258488
0.6815	0.00258146
0.682	0.00258432
0.6825	0.00258244
0.683	0.00258139
0.6835	0.00258274
0.684	0.00258073
0.6845	0.00258272
0.685	0.00258277
0.6855	0.00258099
0.686	0.00258238
0.6865	0.00258254
0.687	0.00257911
0.6875	0.00258159
0.688	0.00258254
0.6885	0.00258348
0.689	0.00258395
0.6895	0.0025825
0.69	0.00258294
0.6905	0.00258362
0.691	0.00258267
0.6915	0.00258262
0.692	0.00258247
0.6925	0.00258204
0.693	0.00258323
0.6935	0.00258285
0.694	0.00258431
0.6945	0.00258328
0.695	0.00258383
0.6955	0.00258347
0.696	0.00258337
0.6965	0.00258333
0.697	0.00258319
0.6975	0.00258373
0.698	0.00258392
0.6985	0.00258334
0.699	0.00258515
0.6995	0.00258354
0.7	0.00258399
0.7005	0.00258329
0.701	0.00258314
0.7015	0.00258277
0.702	0.0025849
0.7025	0.00258435
0.703	0.00258365
0.7035	0.0025844
0.704	0.00258274
0.7045	0.00258372
0.705	0.00258324
0.7055	0.00258428
0.706	0.00258352
0.7065	0.00258363
0.707	0.00258476
0.7075	0.00258341
0.708	0.00258437
0.7085	0.00258409
0.709	0.00258423
0.7095	0.00258367
0.71	0.00258444
0.7105	0.00258392
0.711	0.00258464
0.7115	0.00258522
0.712	0.00258397
0.7125	0.0025833
0.713	0.0025844
0.7135	0.00258525
0.714	0.00258454
0.7145	0.00258558
0.715	0.00258394
0.7155	0.00258566
0.716	0.00258316
0.7165	0.00258441
0.717	0.00258171
0.7175	0.00258258
0.718	0.00258372
0.7185	0.00258366
0.719	0.00258023
0.7195	0.00258472
0.72	0.00258293
0.7205	0.00258293
0.721	0.00258135
0.7215	0.00258656
0.722	0.00258294
0.7225	0.00258294
0.723	0.00258312
0.7235	0.00258504
0.724	0.00258287
0.7245	0.00258304
0.725	0.00258285
0.7255	0.00258246
0.726	0.00258331
0.7265	0.00258377
0.727	0.00258367
0.7275	0.00258335
0.728	0.00258306
0.7285	0.00258358
0.729	0.00258379
0.7295	0.00258315
0.73	0.00258326
0.7305	0.00258132
0.731	0.00258195
0.7315	0.0025832
0.732	0.00258344
0.7325	0.00258243
0.733	0.00258384
0.7335	0.00258167
0.734	0.00258169
0.7345	0.0025815
0.735	0.00258265
0.7355	0.00258236
0.736	0.00258212
0.7365	0.00258104
0.737	0.00258222
0.7375	0.00258061
0.738	0.00258328
0.7385	0.0025831
0.739	0.00258147
0.7395	0.00258115
0.74	0.00258227
0.7405	0.00258053
0.741	0.00258177
0.7415	0.00258127
0.742	0.00258169
0.7425	0.00258178
0.743	0.00258067
0.7435	0.00258021
0.744	0.00258314
0.7445	0.00258233
0.745	0.00258288
0.7455	0.00258403
0.746	0.00258113
0.7465	0.00258114
0.747	0.00258033
0.7475	0.00258135
0.748	0.0025806
0.7485	0.00258151
0.749	0.00258126
0.7495	0.00258171
0.75	0.00258151
0.7505	0.00257925
0.751	0.00257997
0.7515	0.00257957
0.752	0.00258158
0.7525	0.00258145
0.753	0.00257912
0.7535	0.00258019
0.754	0.00258024
0.7545	0.00258196
0.755	0.00258012
0.7555	0.00258132
0.756	0.0025815
0.7565	0.00257974
0.757	0.0025801
0.7575	0.00257989
0.758	0.00258045
0.7585	0.00258074
0.759	0.00257975
0.7595	0.00258186
0.76	0.00258063
0.7605	0.00258024
0.761	0.00258222
0.7615	0.00258131
0.762	0.00258074
0.7625	0.00258055
0.763	0.00258033
0.7635	0.00258097
0.764	0.00258253
0.7645	0.00258021
0.765	0.00257944
0.7655	0.00258213
0.766	0.00258109
0.7665	0.00258132
0.767	0.00258251
0.7675	0.0025811
0.768	0.00258112
0.7685	0.0025811
0.769	0.00257991
0.7695	0.00258198
0.77	0.00258069
0.7705	0.0025818
0.771	0.00258033
0.7715	0.00258189
0.772	0.0025814
0.7725	0.00258136
0.773	0.00258062
0.7735	0.00258043
0.774	0.00258002
0.7745	0.0025817
0.775	0.00258191
0.7755	0.00258107
0.776	0.00258222
0.7765	0.00258069
0.777	0.0025822
0.7775	0.00258222
0.778	0.00258122
0.7785	0.00258251
0.779	0.00258203
0.7795	0.00258006
0.78	0.00258184
0.7805	0.00258171
0.781	0.00258184
0.7815	0.00258047
0.782	0.00258317
0.7825	0.00258399
0.783	0.00258218
0.7835	0.00258091
0.784	0.00258165
0.7845	0.00258213
0.785	0.00258294
0.7855	0.00258218
0.786	0.00258146
0.7865	0.0025813
0.787	0.00258244
0.7875	0.00258272
0.788	0.00258238
0.7885	0.00258255
0.789	0.00258209
0.7895	0.00258242
0.79	0.00258266
0.7905	0.00258332
0.791	0.00258263
0.7915	0.00258397
0.792	0.00258325
0.7925	0.00258495
0.793	0.00258187
0.7935	0.00258414
0.794	0.00258323
0.7945	0.00258459
0.795	0.00258382
0.7955	0.00258348
0.796	0.00258338
0.7965	0.00258382
0.797	0.00258255
0.7975	0.00258436
0.798	0.00258377
0.7985	0.00258299
0.799	0.00258382
0.7995	0.00258436
0.8	0.00258476
0.8005	0.0025839
0.801	0.00258399
0.8015	0.00258458
0.802	0.0025829
0.8025	0.00258305
0.803	0.00258388
0.8035	0.0025836
0.804	0.00258357
0.8045	0.00258353
0.805	0.00258446
0.8055	0.0025827
0.806	0.00258427
0.8065	0.00258351
0.807	0.00258483
0.8075	0.00258377
0.808	0.00258484
0.8085	0.00258298
0.809	0.0025835
0.8095	0.00258293
0.81	0.00258643
0.8105	0.00258431
0.811	0.00258464
0.8115	0.00258571
0.812	0.00258354
0.8125	0.00258465
0.813	0.00258523
0.8135	0.00258626
0.814	0.00258497
0.8145	0.00258428
0.815	0.00258416
0.8155	0.00258527
0.816	0.00258278
0.8165	0.00258328
0.817	0.00258401
0.8175	0.0025839
0.818	0.00258266
0.8185	0.00258259
0.819	0.00258479
0.8195	0.00258495
0.82	0.00258414
0.8205	0.00258374
0.821	0.00258545
0.8215	0.00258322
0.822	0.00258263
0.8225	0.00258352
0.823	0.00258341
0.8235	0.0025824
0.824	0.00258357
0.8245	0.00258267
0.825	0.00258393
0.8255	0.00258428
0.826	0.00258427
0.8265	0.00258284
0.827	0.00258317
0.8275	0.00258281
0.828	0.0025837
0.8285	0.00258298
0.829	0.002585
0.8295	0.00258553
0.83	0.00258445
0.8305	0.00258286
0.831	0.00258213
0.8315	0.00258458
0.832	0.00258329
0.8325	0.00258078
0.833	0.00258196
0.8335	0.00258235
0.834	0.0025835
0.8345	0.00258151
0.835	0.00258073
0.8355	0.00258123
0.836	0.00258279
0.8365	0.00258289
0.837	0.00258115
0.8375	0.00258228
0.838	0.0025822
0.8385	0.00258282
0.839	0.0025819
0.8395	0.00258217
0.84	0.00258276
0.8405	0.00258124
0.841	0.00258334
0.8415	0.00258143
0.842	0.00258064
0.8425	0.00258226
0.843	0.00258135
0.8435	0.0025811
0.844	0.00258149
0.8445	0.00258011
0.845	0.0025805
0.8455	0.00258245
0.846	0.00258101
0.8465	0.00258194
0.847	0.0025813
0.8475	0.00258032
0.848	0.00258031
0.8485	0.00257912
0.849	0.00258028
0.8495	0.00258254
0.85	0.00258132
0.8505	0.00258175
0.851	0.00257931
0.8515	0.00257885
0.852	0.00258211
0.8525	0.00258066
0.853	0.00257901
0.8535	0.00258165
0.854	0.00258086
0.8545	0.00258095
0.855	0.00257993
0.8555	0.00257965
0.856	0.00257943
0.8565	0.00257931
0.857	0.00258036
0.8575	0.00258209
0.858	0.00257992
0.8585	0.00258127
0.859	0.00258178
0.8595	0.00258054
0.86	0.00258205
0.8605	0.0025817
0.861	0.00258108
0.8615	0.0025812
0.862	0.00258084
0.8625	0.00257966
0.863	0.00258176
0.8635	0.00258174
0.864	0.00258119
0.8645	0.00258123
0.865	0.00258032
0.8655	0.00258094
0.866	0.00258151
0.8665	0.00258138
0.867	0.00257933
0.8675	0.00258037
0.868	0.00257862
0.8685	0.00257962
0.869	0.00258227
0.8695	0.00257948
0.87	0.00258061
0.8705	0.00257901
0.871	0.0025807
0.8715	0.0025798
0.872	0.00258171
0.8725	0.00258023
0.873	0.00258044
0.8735	0.00258106
0.874	0.00258159
0.8745	0.00258178
0.875	0.00258128
0.8755	0.00258358
0.876	0.00258267
0.8765	0.00258312
0.877	0.00258174
0.8775	0.00258122
0.878	0.00258065
0.8785	0.00257946
0.879	0.00258355
0.8795	0.00258212
0.88	0.00258171
0.8805	0.00258388
0.881	0.00258224
0.8815	0.00258203
0.882	0.00258311
0.8825	0.00258395
0.883	0.00258274
0.8835	0.00258142
0.884	0.00258261
0.8845	0.00258186
0.885	0.00258263
0.8855	0.00258302
0.886	0.00258377
0.8865	0.0025825
0.887	0.00258302
0.8875	0.00258176
0.888	0.00258232
0.8885	0.00258232
0.889	0.0025833
0.8895	0.0025832
0.89	0.00258182
0.8905	0.00258193
0.891	0.00258118
0.8915	0.00258354
0.892	0.00258345
0.8925	0.00258262
0.893	0.002585
0.8935	0.00258499
0.894	0.00258474
0.8945	0.00258411
0.895	0.00258272
0.8955	0.00258278
0.896	0.00258523
0.8965	0.00258345
0.897	0.00258333
0.8975	0.00258545
0.898	0.0025824
0.8985	0.00258422
0.899	0.00258398
0.8995	0.00258728
0.9	0.00258436
0.9005	0.00258451
0.901	0.00258404
0.9015	0.0025821
0.902	0.00258313
0.9025	0.00258323
0.903	0.00258522
0.9035	0.00258299
0.904	0.00258214
0.9045	0.00258368
0.905	0.0025841
0.9055	0.00258504
0.906	0.00258288
0.9065	0.00258451
0.907	0.00258595
0.9075	0.00258294
0.908	0.00258525
0.9085	0.00258385
0.909	0.00258424
0.9095	0.00258594
0.91	0.00258589
0.9105	0.00258359
0.911	0.00258368
0.9115	0.00258599
0.912	0.00258405
0.9125	0.00258585
0.913	0.00258513
0.9135	0.00258468
0.914	0.00258422
0.9145	0.00258395
0.915	0.00258476
0.9155	0.0025842
0.916	0.00258512
0.9165	0.00258557
0.917	0.00258438
0.9175	0.00258375
0.918	0.00258439
0.9185	0.00258397
0.919	0.00258136
0.9195	0.00258276
0.92	0.00258334
0.9205	0.00258193
0.921	0.00258474
0.9215	0.00258311
0.922	0.00258444
0.9225	0.00258274
0.923	0.00258463
0.9235	0.00258328
0.924	0.00258407
0.9245	0.00258345
0.925	0.00258386
0.9255	0.00258301
0.926	0.00258294
0.9265	0.00258326
0.927	0.00258481
0.9275	0.00258378
0.928	0.00258379
0.9285	0.00258338
0.929	0.00258368
0.9295	0.00258531
0.93	0.00258349
0.9305	0.00258379
0.931	0.0025828
0.9315	0.00258224
0.932	0.00258345
0.9325	0.00258208
0.933	0.0025839
0.9335	0.0025832
0.934	0.00258204
0.9345	0.00258155
0.935	0.00258371
0.9355	0.00258211
0.936	0.00258119
0.9365	0.00258184
0.937	0.00258369
0.9375	0.00258304
0.938	0.00258163
0.9385	0.00258245
0.939	0.00258142
0.9395	0.00258109
0.94	0.00258097
0.9405	0.00258177
0.941	0.00258138
0.9415	0.00258138
0.942	0.00258289
0.9425	0.00258176
0.943	0.00258115
0.9435	0.00258184
0.944	0.00258135
0.9445	0.00258151
0.945	0.00258364
0.9455	0.00258015
0.946	0.00258135
0.9465	0.00258237
0.947	0.00258169
0.9475	0.00258173
0.948	0.00257996
0.9485	0.00258172
0.949	0.00258095
0.9495	0.0025805
0.95	0.00258253
0.9505	0.00258127
0.951	0.00258047
0.9515	0.00258019
0.952	0.00257835
0.9525	0.00258031
0.953	0.00258043
0.9535	0.00258022
0.954	0.00258198
0.9545	0.00258037
0.955	0.00258039
0.9555	0.00258027
0.956	0.00258129
0.9565	0.0025802
0.957	0.0025801
0.9575	0.00258245
0.958	0.00258064
0.9585	0.00258112
0.959	0.00258013
0.9595	0.00257966
0.96	0.00258098
0.9605	0.00258139
0.961	0.00258172
0.9615	0.00258239
0.962	0.00258157
0.9625	0.00258083
0.963	0.00258202
0.9635	0.00257947
0.964	0.00258002
0.9645	0.00258033
0.965	0.00258128
0.9655	0.00258107
0.966	0.00258227
0.9665	0.00258068
0.967	0.00258137
0.9675	0.00258077
0.968	0.00258045
0.9685	0.00258121
0.969	0.00257984
0.9695	0.00258078
0.97	0.00257843
0.9705	0.00257991
0.971	0.00258029
0.9715	0.00258076
0.972	0.00258061
0.9725	0.00258072
0.973	0.00258039
0.9735	0.00258
0.974	0.00258142
0.9745	0.00258061
0.975	0.00258036
0.9755	0.00258118
0.976	0.00258094
0.9765	0.00258262
0.977	0.00258357
0.9775	0.00258064
0.978	0.00258231
0.9785	0.00258158
0.979	0.00258249
0.9795	0.00258176
0.98	0.00258353
0.9805	0.00258034
0.981	0.00258108
0.9815	0.00258053
0.982	0.00258265
0.9825	0.00258027
0.983	0.00258124
0.9835	0.0025805
0.984	0.00258279
0.9845	0.0025823
0.985	0.00258206
0.9855	0.00258049
0.986	0.00258032
0.9865	0.00258257
0.987	0.0025831
0.9875	0.0025817
0.988	0.00258123
0.9885	0.0025811
0.989	0.00258192
0.9895	0.00258085
0.99	0.0025811
0.9905	0.00258099
0.991	0.00258344
0.9915	0.00258386
0.992	0.00258222
0.9925	0.00258283
0.993	0.00258419
0.9935	0.00258418
0.994	0.00258344
0.9945	0.00258486
0.995	0.0025822
0.9955	0.00258374
0.996	0.00258364
0.9965	0.00258557
0.997	0.00258171
0.9975	0.00258279
0.998	0.00258334
0.9985	0.0025829
0.999	0.00258298
0.9995	0.00258377
1	0.00258499
1.0005	0.00258376
1.001	0.00258356
1.0015	0.0025835
1.002	0.00258457
1.0025	0.00258399
1.003	0.0025822
1.0035	0.00258412
1.004	0.00258138
1.0045	0.00258359
1.005	0.00258284
1.0055	0.00258333
1.006	0.00258486
1.0065	0.0025844
1.007	0.00258621
1.0075	0.00258539
1.008	0.00258449
1.0085	0.00258478
1.009	0.00258491
1.0095	0.00258443
1.01	0.00258514
1.0105	0.00258733
1.011	0.00258524
1.0115	0.00258432
1.012	0.00258379
1.0125	0.00258572
1.013	0.00258566
1.0135	0.00258381
1.014	0.00258375
1.0145	0.00258458
1.015	0.00258494
1.0155	0.00258482
1.016	0.00258424
1.0165	0.00258343
1.017	0.00258307
1.0175	0.00258407
1.018	0.00258375
1.0185	0.0025858
1.019	0.00258298
1.0195	0.0025835
1.02	0.00258367
1.0205	0.00258295
1.021	0.00258427
1.0215	0.00258321
1.022	0.00258242
1.0225	0.00258467
1.023	0.00258395
1.0235	0.0025849
1.024	0.00258311
1.0245	0.00258388
1.025	0.00258436
1.0255	0.00258484
1.026	0.00258371
1.0265	0.00258482
1.027	0.00258439
1.0275	0.00258248
1.028	0.00258379
1.0285	0.00258404
1.029	0.00258338
1.0295	0.00258375
1.03	0.0025832
1.0305	0.00258301
1.031	0.00258211
1.0315	0.00258219
1.032	0.00258467
1.0325	0.0025844
1.033	0.00258253
1.0335	0.00258296
1.034	0.0025838
1.0345	0.00258347
1.035	0.00258045
1.0355	0.00258365
1.036	0.00258253
1.0365	0.0025828
1.037	0.00258234
1.0375	0.00258278
1.038	0.00258128
1.0385	0.00258231
1.039	0.00258069
1.0395	0.00258131
1.04	0.00258189
1.0405	0.00258285
1.041	0.00258438
1.0415	0.00258106
1.042	0.00258256
1.0425	0.00258139
1.043	0.00258032
1.0435	0.00258311
1.044	0.00258227
1.0445	0.00258129
1.045	0.00258131
1.0455	0.00258253
1.046	0.00258097
1.0465	0.00258222
1.047	0.00258244
1.0475	0.00257989
1.048	0.00258212
1.0485	0.00258117
1.049	0.00258145
1.0495	0.00258273
1.05	0.00258211
1.0505	0.00258059
1.051	0.0025806
1.0515	0.00258222
1.052	0.00258178
1.0525	0.00257997
1.053	0.00258057
1.0535	0.00258055
1.054	0.00257928
1.0545	0.00258235
1.055	0.00258136
1.0555	0.00257975
1.056	0.00257956
1.0565	0.00258012
1.057	0.00257982
1.0575	0.00258123
1.058	0.00258105
1.0585	0.00258094
1.059	0.0025805
1.0595	0.00258161
1.06	0.00258208
1.0605	0.00257913
1.061	0.0025806
1.0615	0.00258234
1.062	0.00258048
1.0625	0.00257945
1.063	0.00258058
1.0635	0.0025806
1.064	0.00257972
1.0645	0.00258091
1.065	0.00258225
1.0655	0.00257951
1.066	0.00257985
1.0665	0.00258014
1.067	0.0025831
1.0675	0.00257998
1.068	0.00258012
1.0685	0.00257977
1.069	0.00258062
1.0695	0.00258118
1.07	0.0025799
1.0705	0.00258096
1.071	0.00257926
1.0715	0.00258029
1.072	0.00258089
1.0725	0.00258048
1.073	0.0025796
1.0735	0.00257974
1.074	0.00258225
1.0745	0.00258029
1.075	0.00258155
1.0755	0.00258142
1.076	0.00257923
1.0765	0.00258081
1.077	0.00258243
1.0775	0.00258222
1.078	0.00258182
1.0785	0.00258244
1.079	0.00258179
1.0795	0.0025818
1.08	0.00258038
1.0805	0.00258202
1.081	0.00258056
1.0815	0.00258259
1.082	0.00258222
1.0825	0.00258193
1.083	0.00258186
1.0835	0.00258205
1.084	0.00258279
1.0845	0.00258245
1.085	0.00257992
1.0855	0.00258167
1.086	0.0025833
1.0865	0.00257949
1.087	0.00258171
1.0875	0.00258295
1.088	0.00258255
1.0885	0.00258078
1.089	0.00258238
1.0895	0.00258239
1.09	0.00258252
1.0905	0.00258195
1.091	0.00258235
1.0915	0.00258373
1.092	0.00258181
1.0925	0.00258452
1.093	0.00258278
1.0935	0.00258279
1.094	0.00258346
1.0945	0.00258343
1.095	0.00258409
1.0955	0.00258371
1.096	0.00258234
1.0965	0.00258292
1.097	0.00258305
1.0975	0.00258411
1.098	0.00258317
1.0985	0.0025827
1.099	0.00258308
1.0995	0.00258375
1.1	0.00258307
1.1005	0.00258367
1.101	0.00258249
1.1015	0.00258279
1.102	0.00258387
1.1025	0.00258209
1.103	0.00258217
1.1035	0.00258267
1.104	0.00258375
1.1045	0.00258434
1.105	0.00258493
1.1055	0.00258259
1.106	0.00258296
1.1065	0.00258378
1.107	0.00258299
1.1075	0.00258334
1.108	0.0025841
1.1085	0.00258554
1.109	0.00258323
1.1095	0.00258452
1.11	0.00258353
1.1105	0.00258377
1.111	0.00258508
1.1115	0.00258286
1.112	0.0025842
1.1125	0.00258405
1.113	0.00258269
1.1135	0.00258356
1.114	0.00258404
1.1145	0.00258621
1.115	0.00258658
1.1155	0.00258372
1.116	0.00258326
1.1165	0.00258412
1.117	0.00258458
1.1175	0.00258463
1.118	0.00258465
1.1185	0.00258493
1.119	0.0025833
1.1195	0.00258474
1.12	0.00258427
1.1205	0.00258287
1.121	0.00258364
1.1215	0.00258513
1.122	0.0025838
1.1225	0.00258353
1.123	0.00258467
1.1235	0.00258421
1.124	0.00258224
1.1245	0.00258377
1.125	0.00258496
1.1255	0.00258427
1.126	0.00258401
1.1265	0.00258481
1.127	0.00258468
1.1275	0.00258357
1.128	0.00258482
1.1285	0.0025833
1.129	0.0025851
1.1295	0.00258272
1.13	0.0025839
1.1305	0.00258358
1.131	0.00258227
1.1315	0.00258265
1.132	0.00258377
1.1325	0.00258295
1.133	0.00258338
1.1335	0.00258359
1.134	0.002584
1.1345	0.00258372
1.135	0.00258305
1.1355	0.00258112
1.136	0.00258222
1.1365	0.00258222
1.137	0.00258359
1.1375	0.00258247
1.138	0.00258064
1.1385	0.00258183
1.139	0.00258247
1.1395	0.0025826
1.14	0.00258248
1.1405	0.00258355
1.141	0.00258148
1.1415	0.00258272
1.142	0.00258192
1.1425	0.00258275
1.143	0.0025829
1.1435	0.00258275
1.144	0.00258083
1.1445	0.00258255
1.145	0.00258196
1.1455	0.00258083
1.146	0.00258289
1.1465	0.00258237
1.147	0.00258378
1.1475	0.00258179
1.148	0.00258216
1.1485	0.00258205
1.149	0.00258216
1.1495	0.00258194
1.15	0.00258142
1.1505	0.00258155
1.151	0.00258199
1.1515	0.00258188
1.152	0.00257901
1.1525	0.00258258
1.153	0.00257949
1.1535	0.00258011
1.154	0.00258028
1.1545	0.00258027
1.155	0.00258002
1.1555	0.00258085
1.156	0.00258155
1.1565	0.00257939
1.157	0.0025802
1.1575	0.00257917
1.158	0.00258058
1.1585	0.00258202
1.159	0.0025819
1.1595	0.00258079
1.16	0.00258103
1.1605	0.00258132
1.161	0.0025793
1.1615	0.00258007
1.162	0.00258134
1.1625	0.00258053
1.163	0.0025811
1.1635	0.00258072
1.164	0.00258077
1.1645	0.00258151
1.165	0.00258007
1.1655	0.00258115
1.166	0.00257971
1.1665	0.00258
1.167	0.00257905
1.1675	0.0025807
1.168	0.00257975
1.1685	0.00257947
1.169	0.00258117
1.1695	0.00257956
1.17	0.00258089
1.1705	0.00257969
1.171	0.00258112
1.1715	0.00258015
1.172	0.00257928
1.1725	0.00258083
1.173	0.00258033
1.1735	0.00258106
1.174	0.00258186
1.1745	0.00257993
1.175	0.00258162
1.1755	0.00258288
1.176	0.00258051
1.1765	0.00258102
1.177	0.00258091
1.1775	0.00258216
1.178	0.00258203
1.1785	0.00258222
1.179	0.00258217
1.1795	0.00258136
1.18	0.00258036
1.1805	0.00258284
1.181	0.00258193
1.1815	0.00258131
1.182	0.00258003
1.1825	0.00258254
1.183	0.00258119
1.1835	0.00258096
1.184	0.00258057
1.1845	0.00258127
1.185	0.00258049
1.1855	0.00258176
1.186	0.00258122
1.1865	0.00258037
1.187	0.0025816
1.1875	0.00258117
1.188	0.00258003
1.1885	0.00258132
1.189	0.00258336
1.1895	0.00258232
1.19	0.00258278
1.1905	0.00258265
1.191	0.00258308
1.1915	0.00258231
1.192	0.00258215
1.1925	0.0025833
1.193	0.00258297
1.1935	0.00258488
1.194	0.00258341
1.1945	0.00258242
1.195	0.00258374
1.1955	0.0025837
1.196	0.00258281
1.1965	0.00258334
1.197	0.00258302
1.1975	0.00258431
1.198	0.00258264
1.1985	0.00258398
1.199	0.00258487
1.1995	0.00258195
1.2	0.00258165
1.2005	0.00258373
1.201	0.00258299
1.2015	0.00258421
1.202	0.00258334
1.2025	0.00258135
1.203	0.00258347
1.2035	0.00258335
1.204	0.00258289
1.2045	0.00258225
1.205	0.00258465
1.2055	0.00258396
1.206	0.00258441
1.2065	0.0025838
1.207	0.00258328
1.2075	0.00258346
1.208	0.00258453
1.2085	0.00258379
1.209	0.00258446
1.2095	0.0025852
1.21	0.00258612
1.2105	0.00258482
1.211	0.00258414
1.2115	0.00258465
1.212	0.00258512
1.2125	0.00258461
1.213	0.00258384
1.2135	0.00258406
1.214	0.00258628
1.2145	0.00258444
1.215	0.00258417
1.2155	0.00258585
1.216	0.00258418
1.2165	0.00258463
1.217	0.00258439
1.2175	0.00258278
1.218	0.0025843
1.2185	0.00258419
1.219	0.00258339
1.2195	0.00258432
1.22	0.00258364
1.2205	0.00258555
1.221	0.0025848
1.2215	0.00258392
1.222	0.00258406
1.2225	0.00258337
1.223	0.00258311
1.2235	0.00258454
1.224	0.00258272
1.2245	0.00258363
1.225	0.00258487
1.2255	0.00258252
1.226	0.00258499
1.2265	0.002584
1.227	0.00258494
1.2275	0.00258425
1.228	0.00258445
1.2285	0.00258388
1.229	0.0025848
1.2295	0.00258486
1.23	0.00258252
1.2305	0.00258426
1.231	0.00258339
1.2315	0.00258248
1.232	0.00258479
1.2325	0.00258316
1.233	0.00258445
1.2335	0.002584
1.234	0.00258386
1.2345	0.00258249
1.235	0.00258261
1.2355	0.00258421
1.236	0.00258077
1.2365	0.00258393
1.237	0.00258266
1.2375	0.00258145
1.238	0.00258381
1.2385	0.00258235
1.239	0.0025814
1.2395	0.00258235
1.24	0.00258379
1.2405	0.00258275
1.241	0.00258392
1.2415	0.00258301
1.242	0.00258361
1.2425	0.00258082
1.243	0.00258342
1.2435	0.00258067
1.244	0.00258209
1.2445	0.00258271
1.245	0.00257989
1.2455	0.00258119
1.246	0.00258194
1.2465	0.00258319
1.247	0.00258123
1.2475	0.00258186
1.248	0.00258345
1.2485	0.00258042
1.249	0.00258148
1.2495	0.0025809
1.25	0.00258121
1.2505	0.00258051
1.251	0.002581
1.2515	0.00258038
1.252	0.00258287
1.2525	0.00258067
1.253	0.00258069
1.2535	0.00258047
1.254	0.00258197
1.2545	0.00258176
1.255	0.00258094
1.2555	0.00258105
1.256	0.00258145
1.2565	0.00258185
1.257	0.00258155
1.2575	0.00258009
1.258	0.00258042
1.2585	0.00258153
1.259	0.00258086
1.2595	0.00258078
1.26	0.00258114
1.2605	0.00258095
1.261	0.00258082
1.2615	0.00258087
1.262	0.00257926
1.2625	0.00258268
1.263	0.00258116
1.2635	0.00257993
1.264	0.00258114
1.2645	0.00258034
1.265	0.00258163
1.2655	0.00258119
1.266	0.00258092
1.2665	0.0025797
1.267	0.00257947
1.2675	0.00257914
1.268	0.00257895
1.2685	0.00257992
1.269	0.00258059
1.2695	0.00258115
1.27	0.0025793
1.2705	0.0025794
1.271	0.00257921
1.2715	0.00257946
1.272	0.00258027
1.2725	0.0025803
1.273	0.00258142
1.2735	0.00257885
1.274	0.00258024
1.2745	0.00258036
1.275	0.00258001
1.2755	0.00257998
1.276	0.00257718
1.2765	0.00257966
1.277	0.00258157
1.2775	0.00258112
1.278	0.00258138
1.2785	0.00258108
1.279	0.00258041
1.2795	0.00258311
1.28	0.00258126
1.2805	0.00257902
1.281	0.00258284
1.2815	0.00258121
1.282	0.00258064
1.2825	0.00258117
1.283	0.00258238
1.2835	0.00258187
1.284	0.00258025
1.2845	0.00258227
1.285	0.00258096
1.2855	0.00258117
1.286	0.00258228
1.2865	0.00258235
1.287	0.00258073
1.2875	0.00258157
1.288	0.00258177
1.2885	0.0025824
1.289	0.0025804
1.2895	0.00258337
1.29	0.00258144
1.2905	0.00258236
1.291	0.00257961
1.2915	0.00258206
1.292	0.00258094
1.2925	0.00258354
1.293	0.00258224
1.2935	0.0025813
1.294	0.00258415
1.2945	0.00258182
1.295	0.0025832
1.2955	0.00258417
1.296	0.00258417
1.2965	0.0025829
1.297	0.00258283
1.2975	0.00258215
1.298	0.00258417
1.2985	0.00258184
1.299	0.00258244
1.2995	0.00258263
1.3	0.00258326
1.3005	0.00258456
1.301	0.0025818
1.3015	0.00258528
1.302	0.00258283
1.3025	0.0025829
1.303	0.00258227
1.3035	0.00258347
1.304	0.00258336
1.3045	0.00258175
1.305	0.00258309
1.3055	0.00258481
1.306	0.00258325
1.3065	0.00258465
1.307	0.00258375
1.3075	0.00258364
1.308	0.0025856
1.3085	0.0025836
1.309	0.00258575
1.3095	0.00258396
1.31	0.00258339
1.3105	0.00258272
1.311	0.00258522
1.3115	0.00258343
1.312	0.00258489
1.3125	0.00258395
1.313	0.00258451
1.3135	0.00258353
1.314	0.00258438
1.3145	0.00258427
1.315	0.00258518
1.3155	0.00258437
1.316	0.00258347
1.3165	0.00258341
1.317	0.0025851
1.3175	0.0025839
1.318	0.00258391
1.3185	0.00258516
1.319	0.00258415
1.3195	0.00258335
1.32	0.00258487
1.3205	0.00258381
1.321	0.00258157
1.3215	0.00258403
1.322	0.00258446
1.3225	0.0025876
1.323	0.0025845
1.3235	0.00258595
1.324	0.00258341
1.3245	0.00258364
1.325	0.00258458
1.3255	0.00258321
1.326	0.00258333
1.3265	0.00258552
1.327	0.00258454
1.3275	0.00258396
1.328	0.0025849
1.3285	0.00258475
1.329	0.00258445
1.3295	0.00258469
1.33	0.00258607
1.3305	0.00258327
1.331	0.0025838
