Time - Strain	Amplitude - Strain
0.6655	0.00238067
0.666	0.00237817
0.6665	0.00237994
0.667	0.00238155
0.6675	0.00238072
0.668	0.00238173
0.6685	0.00238221
0.669	0.00238059
0.6695	0.00238047
0.67	0.00238067
0.6705	0.00238103
0.671	0.00238061
0.6715	0.00238179
0.672	0.00238055
0.6725	0.00237934
0.673	0.00238098
0.6735	0.00237948
0.674	0.00238105
0.6745	0.0023809
0.675	0.00238127
0.6755	0.00238044
0.676	0.00238169
0.6765	0.00238185
0.677	0.00238103
0.6775	0.00238039
0.678	0.00237988
0.6785	0.00238032
0.679	0.00238197
0.6795	0.00237887
0.68	0.00238065
0.6805	0.00238027
0.681	0.00238206
0.6815	0.00238119
0.682	0.00238146
0.6825	0.00238001
0.683	0.00237952
0.6835	0.00238085
0.684	0.00237982
0.6845	0.00237999
0.685	0.00238008
0.6855	0.00238094
0.686	0.00238176
0.6865	0.00238013
0.687	0.00237932
0.6875	0.00237948
0.688	0.00238092
0.6885	0.00238082
0.689	0.00238051
0.6895	0.00238158
0.69	0.00238049
0.6905	0.00238045
0.691	0.00238068
0.6915	0.00238032
0.692	0.00237992
0.6925	0.00238118
0.693	0.00238028
0.6935	0.00238137
0.694	0.00238238
0.6945	0.00238055
0.695	0.00238038
0.6955	0.00238034
0.696	0.00238361
0.6965	0.00238005
0.697	0.00238004
0.6975	0.00238158
0.698	0.00238072
0.6985	0.00237936
0.699	0.00238033
0.6995	0.00237994
0.7	0.00238005
0.7005	0.00237959
0.701	0.0023792
0.7015	0.00238214
0.702	0.00237931
0.7025	0.00238112
0.703	0.00238204
0.7035	0.00238047
0.704	0.00238179
0.7045	0.00238
0.705	0.00238167
0.7055	0.00238008
0.706	0.0023809
0.7065	0.00237914
0.707	0.0023829
0.7075	0.00238054
0.708	0.00238118
0.7085	0.00238017
0.709	0.00238158
0.7095	0.00238116
0.71	0.00238153
0.7105	0.00238096
0.711	0.00238054
0.7115	0.00238199
0.712	0.00238029
0.7125	0.00238146
0.713	0.00238079
0.7135	0.00238072
0.714	0.00237927
0.7145	0.0023804
0.715	0.00238138
0.7155	0.00238036
0.716	0.00237927
0.7165	0.00237921
0.717	0.00238094
0.7175	0.00237912
0.718	0.00237948
0.7185	0.00238083
0.719	0.00237995
0.7195	0.00237999
0.72	0.00238109
0.7205	0.00237977
0.721	0.00238087
0.7215	0.00237948
0.722	0.00237994
0.7225	0.00238193
0.723	0.00238095
0.7235	0.002381
0.724	0.00237981
0.7245	0.00238028
0.725	0.00238114
0.7255	0.002381
0.726	0.00238017
0.7265	0.002382
0.727	0.00238076
0.7275	0.00237938
0.728	0.00238112
0.7285	0.0023822
0.729	0.0023804
0.7295	0.00237982
0.73	0.00238023
0.7305	0.00238121
0.731	0.002381
0.7315	0.00237986
0.732	0.00238107
0.7325	0.00238136
0.733	0.00238008
0.7335	0.00237906
0.734	0.00237911
0.7345	0.00238007
0.735	0.00238036
0.7355	0.00238071
0.736	0.00238011
0.7365	0.00238099
0.737	0.00238166
0.7375	0.00238013
0.738	0.00237943
0.7385	0.00238106
0.739	0.00237927
0.7395	0.00238198
0.74	0.00238064
0.7405	0.00237994
0.741	0.0023808
0.7415	0.00237864
0.742	0.00238046
0.7425	0.00238104
0.743	0.00238042
0.7435	0.00238017
0.744	0.00238141
0.7445	0.00238214
0.745	0.00237891
0.7455	0.0023806
0.746	0.00237934
0.7465	0.00238024
0.747	0.00238141
0.7475	0.00237911
0.748	0.00237926
0.7485	0.00237982
0.749	0.0023797
0.7495	0.00238018
0.75	0.00237913
0.7505	0.002382
0.751	0.00238172
0.7515	0.00238054
0.752	0.00237943
0.7525	0.00238017
0.753	0.00238005
0.7535	0.00238108
0.754	0.00237988
0.7545	0.00237958
0.755	0.0023807
0.7555	0.00238
0.756	0.00238182
0.7565	0.00238008
0.757	0.00238045
0.7575	0.00238113
0.758	0.00238124
0.7585	0.00237947
0.759	0.00238003
0.7595	0.00237989
0.76	0.00238236
0.7605	0.00238297
0.761	0.00238033
0.7615	0.00238073
0.762	0.00238152
0.7625	0.00237994
0.763	0.00238005
0.7635	0.00237981
0.764	0.0023804
0.7645	0.00238111
0.765	0.00237889
0.7655	0.00237993
0.766	0.00237944
0.7665	0.00238099
0.767	0.00237988
0.7675	0.00238005
0.768	0.0023822
0.7685	0.00238174
0.769	0.00238059
0.7695	0.00238075
0.77	0.00238034
0.7705	0.00237993
0.771	0.00238161
0.7715	0.00238042
0.772	0.00238204
0.7725	0.00238059
0.773	0.00238081
0.7735	0.00238049
0.774	0.00238153
0.7745	0.00238067
0.775	0.00238017
0.7755	0.00237991
0.776	0.00238109
0.7765	0.00237966
0.777	0.00238155
0.7775	0.0023824
0.778	0.00238084
0.7785	0.00238055
0.779	0.00238224
0.7795	0.00238009
0.78	0.00238171
0.7805	0.00237979
0.781	0.00238049
0.7815	0.00238099
0.782	0.00238092
0.7825	0.00238128
0.783	0.00237883
0.7835	0.00238105
0.784	0.00238014
0.7845	0.00238211
0.785	0.00238108
0.7855	0.00238073
0.786	0.00238097
0.7865	0.00238001
0.787	0.00238008
0.7875	0.00238158
0.788	0.00237969
0.7885	0.00238103
0.789	0.00238126
0.7895	0.00238085
0.79	0.00238134
0.7905	0.00238166
0.791	0.00238083
0.7915	0.00238113
0.792	0.00238044
0.7925	0.00238187
0.793	0.00238103
0.7935	0.00238025
0.794	0.00238136
0.7945	0.00238077
0.795	0.00237971
0.7955	0.00238055
0.796	0.00238085
0.7965	0.00238089
0.797	0.00237939
0.7975	0.00237937
0.798	0.00238052
0.7985	0.00238127
0.799	0.00238124
0.7995	0.00238064
0.8	0.00237991
0.8005	0.00238021
0.801	0.00237882
0.8015	0.00238116
0.802	0.00238005
0.8025	0.00238114
0.803	0.00238145
0.8035	0.00238131
0.804	0.00238089
0.8045	0.00237943
0.805	0.0023793
0.8055	0.00238278
0.806	0.00238108
0.8065	0.00238085
0.807	0.00238072
0.8075	0.00238081
0.808	0.00237876
0.8085	0.00238116
0.809	0.00238101
0.8095	0.00237922
0.81	0.00238039
0.8105	0.00238135
0.811	0.00238236
0.8115	0.00238005
0.812	0.00237979
0.8125	0.00237969
0.813	0.00238033
0.8135	0.0023809
0.814	0.00238045
0.8145	0.00238056
0.815	0.00237942
0.8155	0.00238076
0.816	0.00237857
0.8165	0.00237897
0.817	0.0023801
0.8175	0.00237889
0.818	0.00237987
0.8185	0.00238025
0.819	0.00237965
0.8195	0.00238087
0.82	0.00237934
0.8205	0.00238087
0.821	0.00238176
0.8215	0.00238122
0.822	0.00238061
0.8225	0.00237994
0.823	0.00238132
0.8235	0.00238169
0.824	0.00238135
0.8245	0.00238142
0.825	0.00238183
0.8255	0.00238206
0.826	0.00238036
0.8265	0.00238133
0.827	0.00237969
0.8275	0.00237968
0.828	0.00238022
0.8285	0.00238164
0.829	0.00237983
0.8295	0.00238041
0.83	0.00238218
0.8305	0.00238051
0.831	0.00238109
0.8315	0.00238157
0.832	0.00238116
0.8325	0.00238023
0.833	0.00238018
0.8335	0.00238175
0.834	0.00238012
0.8345	0.00238141
0.835	0.00238077
0.8355	0.00238012
0.836	0.00238059
0.8365	0.00238027
0.837	0.00238104
0.8375	0.00238141
0.838	0.00238079
0.8385	0.00237896
0.839	0.00238017
0.8395	0.00238132
0.84	0.00238223
0.8405	0.00238131
0.841	0.00238148
0.8415	0.0023814
0.842	0.00238051
0.8425	0.00238047
0.843	0.00238056
0.8435	0.00238037
0.844	0.0023814
0.8445	0.00238265
0.845	0.0023811
0.8455	0.00238004
0.846	0.00238072
0.8465	0.00238164
0.847	0.00238065
0.8475	0.00238033
0.848	0.00238011
0.8485	0.0023786
0.849	0.00237878
0.8495	0.00238222
0.85	0.00238046
0.8505	0.00238149
0.851	0.002379
0.8515	0.00237938
0.852	0.00238005
0.8525	0.00238132
0.853	0.00238047
0.8535	0.00238104
0.854	0.0023815
0.8545	0.00238195
0.855	0.00238065
0.8555	0.00238271
0.856	0.00237929
0.8565	0.00237978
0.857	0.00238171
0.8575	0.00238175
0.858	0.00238194
0.8585	0.0023816
0.859	0.00238224
0.8595	0.00237974
0.86	0.00238222
0.8605	0.00238086
0.861	0.00237922
0.8615	0.00238126
0.862	0.00238154
0.8625	0.00238062
0.863	0.00238144
0.8635	0.00238038
0.864	0.00237844
0.8645	0.00237995
0.865	0.00238111
0.8655	0.00238063
0.866	0.00238157
0.8665	0.00238087
0.867	0.00238118
0.8675	0.00238199
0.868	0.00238067
0.8685	0.00238049
0.869	0.00237981
0.8695	0.00238058
0.87	0.00237953
0.8705	0.00238143
0.871	0.00238019
0.8715	0.00238285
0.872	0.00238164
0.8725	0.00238063
0.873	0.00238021
0.8735	0.0023803
0.874	0.00237979
0.8745	0.00238023
0.875	0.00238047
0.8755	0.00238077
0.876	0.00238175
0.8765	0.00238059
0.877	0.00238031
0.8775	0.00238207
0.878	0.0023797
0.8785	0.00238019
0.879	0.00237988
0.8795	0.00237969
0.88	0.00238105
0.8805	0.00238097
0.881	0.00238078
0.8815	0.00237882
0.882	0.00238112
0.8825	0.00238029
0.883	0.00238059
0.8835	0.00238001
0.884	0.00238179
0.8845	0.00237937
0.885	0.00238152
0.8855	0.00237847
0.886	0.00238095
0.8865	0.00237996
0.887	0.00238152
0.8875	0.00238105
0.888	0.0023806
0.8885	0.00238232
0.889	0.00238031
0.8895	0.00238244
0.89	0.00238039
0.8905	0.00238173
0.891	0.00238225
0.8915	0.00237977
0.892	0.00238086
0.8925	0.00238037
0.893	0.00238002
0.8935	0.0023809
0.894	0.00238291
0.8945	0.00238081
0.895	0.00237896
0.8955	0.00238005
0.896	0.0023808
0.8965	0.0023803
0.897	0.00238049
0.8975	0.00237994
0.898	0.00237929
0.8985	0.00238164
0.899	0.00238171
0.8995	0.00238009
0.9	0.00237982
0.9005	0.0023799
0.901	0.00238071
0.9015	0.00238076
0.902	0.00237891
0.9025	0.00237912
0.903	0.00238103
0.9035	0.00237907
0.904	0.0023804
0.9045	0.00238055
0.905	0.00238095
0.9055	0.00238106
0.906	0.00238216
0.9065	0.00238178
0.907	0.00238136
0.9075	0.00238062
0.908	0.00238073
0.9085	0.00238212
0.909	0.00237957
0.9095	0.00238034
0.91	0.00238168
0.9105	0.00238206
0.911	0.00238006
0.9115	0.00238027
0.912	0.00238032
0.9125	0.00238044
0.913	0.00238037
0.9135	0.00238037
0.914	0.00238022
0.9145	0.00237922
0.915	0.00238037
0.9155	0.00237993
0.916	0.00238221
0.9165	0.0023807
0.917	0.00238049
0.9175	0.00238009
0.918	0.00237996
0.9185	0.00238076
0.919	0.00238085
0.9195	0.00238271
0.92	0.00238045
0.9205	0.00238136
0.921	0.00237909
0.9215	0.00237964
0.922	0.00238037
0.9225	0.00238171
0.923	0.00238108
0.9235	0.0023803
0.924	0.00238193
0.9245	0.00238029
0.925	0.00238113
0.9255	0.00238035
0.926	0.00238147
0.9265	0.00237979
0.927	0.00238212
0.9275	0.00238137
0.928	0.0023796
0.9285	0.00238064
0.929	0.00238006
0.9295	0.00237986
0.93	0.00238124
0.9305	0.00238036
0.931	0.00238057
0.9315	0.00237999
0.932	0.00237927
0.9325	0.00237947
0.933	0.00237915
0.9335	0.00237893
0.934	0.00238021
0.9345	0.00237974
0.935	0.00238105
0.9355	0.00238025
0.936	0.00237982
0.9365	0.00238132
0.937	0.00237907
0.9375	0.00237976
0.938	0.00237957
0.9385	0.00238078
0.939	0.00238105
0.9395	0.00238134
0.94	0.00238123
0.9405	0.00238091
0.941	0.00238088
0.9415	0.00238139
0.942	0.0023831
0.9425	0.00237955
0.943	0.00238055
0.9435	0.00238123
0.944	0.00238233
0.9445	0.0023794
0.945	0.00238059
0.9455	0.00238036
0.946	0.00238165
0.9465	0.00238049
0.947	0.00238179
0.9475	0.00237999
0.948	0.00237991
0.9485	0.00237908
0.949	0.00237894
0.9495	0.00237954
0.95	0.00237975
0.9505	0.00238014
0.951	0.00237964
0.9515	0.00238129
0.952	0.00238035
0.9525	0.00238073
0.953	0.00237865
0.9535	0.00238025
0.954	0.00237856
0.9545	0.00238196
0.955	0.00238067
0.9555	0.00238108
0.956	0.00238247
0.9565	0.00238076
0.957	0.002381
0.9575	0.00238147
0.958	0.0023818
0.9585	0.00238207
0.959	0.00238153
0.9595	0.00237967
0.96	0.00238152
0.9605	0.00238006
0.961	0.00237975
0.9615	0.00238026
0.962	0.00238192
0.9625	0.00238092
0.963	0.00238106
0.9635	0.00238069
0.964	0.00237907
0.9645	0.00238162
0.965	0.00237807
0.9655	0.00237886
0.966	0.00238216
0.9665	0.00238095
0.967	0.00237942
0.9675	0.00238044
0.968	0.00237953
0.9685	0.00237878
0.969	0.00238163
0.9695	0.0023795
0.97	0.00237984
0.9705	0.00238046
0.971	0.00238092
0.9715	0.00238051
0.972	0.00238197
0.9725	0.00238038
0.973	0.00238211
0.9735	0.00238038
0.974	0.0023814
0.9745	0.00238027
0.975	0.00238032
0.9755	0.00237911
0.976	0.00238122
0.9765	0.0023817
0.977	0.00238094
0.9775	0.00237946
0.978	0.00238136
0.9785	0.00237979
0.979	0.00238054
0.9795	0.00238116
0.98	0.00238128
0.9805	0.00238102
0.981	0.00238091
0.9815	0.00238077
0.982	0.00237904
0.9825	0.00237945
0.983	0.00237945
0.9835	0.00238178
0.984	0.00237848
0.9845	0.00238105
0.985	0.00238098
0.9855	0.00237956
0.986	0.00237986
0.9865	0.00238027
0.987	0.00237988
0.9875	0.00238065
0.988	0.00238076
0.9885	0.00238003
0.989	0.00238045
0.9895	0.00238137
0.99	0.00238125
0.9905	0.0023804
0.991	0.00238071
0.9915	0.00238111
0.992	0.00238051
0.9925	0.00238108
0.993	0.0023808
0.9935	0.00238041
0.994	0.00238165
0.9945	0.0023793
0.995	0.00237996
0.9955	0.00238083
0.996	0.00238044
0.9965	0.00237987
0.997	0.00238121
0.9975	0.00238082
0.998	0.00237981
0.9985	0.00237781
0.999	0.00237927
0.9995	0.00238127
1	0.00237994
1.0005	0.00238073
1.001	0.00238172
1.0015	0.00237889
1.002	0.00238089
1.0025	0.00238002
1.003	0.00238029
1.0035	0.00238059
1.004	0.00238049
1.0045	0.00237957
1.005	0.00238026
1.0055	0.00238118
1.006	0.00238033
1.0065	0.00238314
1.007	0.00238071
1.0075	0.00238105
1.008	0.00237963
1.0085	0.0023809
1.009	0.0023805
1.0095	0.00237865
1.01	0.00238115
1.0105	0.00238032
1.011	0.00238244
1.0115	0.00237937
1.012	0.00238121
1.0125	0.00238073
1.013	0.00238098
1.0135	0.00238123
1.014	0.00238041
1.0145	0.00237985
1.015	0.00238095
1.0155	0.00237956
1.016	0.00237912
1.0165	0.00238155
1.017	0.00237899
1.0175	0.00238132
1.018	0.0023792
1.0185	0.00238254
1.019	0.00238119
1.0195	0.00237947
1.02	0.00238095
1.0205	0.00237861
1.021	0.00238198
1.0215	0.00237927
1.022	0.00238224
1.0225	0.00238022
1.023	0.00237975
1.0235	0.00238176
1.024	0.00237999
1.0245	0.00238235
1.025	0.002381
1.0255	0.0023812
1.026	0.00238189
1.0265	0.00237981
1.027	0.00238091
1.0275	0.00238044
1.028	0.00237992
1.0285	0.00238053
1.029	0.00238017
1.0295	0.0023809
1.03	0.00238005
1.0305	0.00238006
1.031	0.00238235
1.0315	0.00238096
1.032	0.00238188
1.0325	0.00238024
1.033	0.00238101
1.0335	0.00238057
1.034	0.0023796
1.0345	0.00238128
1.035	0.00238011
1.0355	0.00238081
1.036	0.00237919
1.0365	0.00238303
1.037	0.002381
1.0375	0.00237896
1.038	0.00238006
1.0385	0.00238253
1.039	0.00238281
1.0395	0.00238014
1.04	0.00238164
1.0405	0.00238061
1.041	0.00238033
1.0415	0.0023793
1.042	0.00238048
1.0425	0.00237993
1.043	0.00238032
1.0435	0.00238071
1.044	0.00238177
1.0445	0.00238132
1.045	0.00237969
1.0455	0.00238256
1.046	0.00238064
1.0465	0.00238028
1.047	0.00238067
1.0475	0.00238102
1.048	0.00237887
1.0485	0.0023793
1.049	0.00238143
1.0495	0.00238009
1.05	0.0023809
1.0505	0.00237959
1.051	0.00238141
1.0515	0.0023804
1.052	0.00237907
1.0525	0.00238127
1.053	0.00238157
1.0535	0.00237914
1.054	0.0023826
1.0545	0.00237953
1.055	0.00237965
1.0555	0.00238022
1.056	0.00238086
1.0565	0.00237967
1.057	0.00238121
1.0575	0.00238028
1.058	0.00238058
1.0585	0.00238208
1.059	0.00237988
1.0595	0.00238281
1.06	0.0023809
1.0605	0.00238168
1.061	0.00238122
1.0615	0.0023791
1.062	0.00238027
1.0625	0.00238077
1.063	0.00238283
1.0635	0.00238056
1.064	0.00237977
1.0645	0.00238103
1.065	0.00237923
1.0655	0.00238051
1.066	0.0023817
1.0665	0.0023796
1.067	0.00237923
1.0675	0.00238072
1.068	0.00238066
1.0685	0.00238062
1.069	0.00238123
1.0695	0.00238066
1.07	0.00238085
1.0705	0.00238129
1.071	0.00238253
1.0715	0.00237936
1.072	0.0023802
1.0725	0.00238104
1.073	0.00238209
1.0735	0.00238242
1.074	0.00237981
1.0745	0.00238235
1.075	0.00238256
1.0755	0.00238008
1.076	0.00238068
1.0765	0.00238123
1.077	0.00237901
1.0775	0.00238154
1.078	0.00237905
1.0785	0.00238045
1.079	0.00238067
1.0795	0.00238078
1.08	0.00237973
1.0805	0.00238004
1.081	0.00238109
1.0815	0.00237983
1.082	0.00237941
1.0825	0.00237983
1.083	0.00238016
1.0835	0.00238068
1.084	0.0023794
1.0845	0.00237946
1.085	0.00237976
1.0855	0.00238068
1.086	0.00238082
1.0865	0.00238076
1.087	0.00238181
1.0875	0.00237936
1.088	0.00238198
1.0885	0.00237892
1.089	0.00238117
1.0895	0.00238004
1.09	0.00237971
1.0905	0.00238141
1.091	0.00238057
1.0915	0.00237943
1.092	0.00238231
1.0925	0.00237932
1.093	0.0023786
1.0935	0.00238026
1.094	0.0023802
1.0945	0.00237887
1.095	0.00237933
1.0955	0.00238103
1.096	0.00238089
1.0965	0.00238093
1.097	0.0023808
1.0975	0.00237883
1.098	0.0023814
1.0985	0.00237873
1.099	0.00237857
1.0995	0.00238002
1.1	0.00238007
1.1005	0.00237995
1.101	0.00238036
1.1015	0.00238194
1.102	0.00237936
1.1025	0.00238033
1.103	0.00238187
1.1035	0.00237927
1.104	0.00238155
1.1045	0.00238081
1.105	0.00238021
1.1055	0.00238079
1.106	0.00237985
1.1065	0.00238159
1.107	0.00237887
1.1075	0.00237846
1.108	0.00238185
1.1085	0.00238337
1.109	0.00238108
1.1095	0.00237961
1.11	0.00237937
1.1105	0.00237909
1.111	0.00238037
1.1115	0.0023814
1.112	0.00238109
1.1125	0.00238197
1.113	0.00238247
1.1135	0.00237968
1.114	0.00238087
1.1145	0.00238106
1.115	0.00237971
1.1155	0.0023806
1.116	0.00238127
1.1165	0.00238109
1.117	0.00237941
1.1175	0.0023801
1.118	0.00238246
1.1185	0.00238056
1.119	0.00237965
1.1195	0.00238072
1.12	0.00238079
1.1205	0.00237895
1.121	0.00238167
1.1215	0.00238113
1.122	0.00238035
1.1225	0.00238212
1.123	0.00238125
1.1235	0.00237981
1.124	0.00237894
1.1245	0.0023807
1.125	0.00238069
1.1255	0.00238006
1.126	0.00238071
1.1265	0.00238148
1.127	0.00238087
1.1275	0.00238045
1.128	0.00238107
1.1285	0.00238119
1.129	0.00237963
1.1295	0.00237984
1.13	0.00238032
1.1305	0.00238176
1.131	0.00237847
1.1315	0.00238057
1.132	0.0023803
1.1325	0.00237973
1.133	0.00238051
1.1335	0.00238053
1.134	0.00238189
1.1345	0.00238054
1.135	0.00237984
1.1355	0.00238112
1.136	0.00238109
1.1365	0.00238045
1.137	0.00238265
1.1375	0.00238089
1.138	0.00238254
1.1385	0.00238239
1.139	0.00238089
1.1395	0.00238195
1.14	0.00238109
1.1405	0.00237997
1.141	0.0023792
1.1415	0.00238081
1.142	0.00238229
1.1425	0.00238112
1.143	0.00238081
1.1435	0.0023824
1.144	0.00238041
1.1445	0.00238056
1.145	0.00238079
1.1455	0.00238072
1.146	0.00238221
1.1465	0.00237924
1.147	0.00238138
1.1475	0.00237993
1.148	0.00237995
1.1485	0.00238209
1.149	0.00238022
1.1495	0.0023808
1.15	0.00237998
1.1505	0.00238131
1.151	0.00237879
1.1515	0.00238015
1.152	0.00238108
1.1525	0.00238035
1.153	0.0023808
1.1535	0.00237928
1.154	0.0023819
1.1545	0.00238104
1.155	0.00238138
1.1555	0.00238114
1.156	0.00238038
1.1565	0.00238063
1.157	0.00238093
1.1575	0.00238056
1.158	0.0023795
1.1585	0.00238161
1.159	0.00238112
1.1595	0.00238177
1.16	0.00238142
1.1605	0.00238085
1.161	0.0023801
1.1615	0.00237958
1.162	0.00238105
1.1625	0.00238059
1.163	0.00238072
1.1635	0.0023808
1.164	0.00238103
1.1645	0.00237927
1.165	0.00238091
1.1655	0.00238071
1.166	0.00238071
1.1665	0.00238038
1.167	0.00238139
1.1675	0.00238152
1.168	0.00238186
1.1685	0.0023796
1.169	0.00238246
1.1695	0.00237959
1.17	0.00238113
1.1705	0.0023814
1.171	0.00238093
1.1715	0.00238174
1.172	0.00238132
1.1725	0.00238167
1.173	0.00238244
1.1735	0.00238189
1.174	0.00238117
1.1745	0.00238253
1.175	0.00238056
1.1755	0.00238204
1.176	0.00238006
1.1765	0.00238123
1.177	0.0023819
1.1775	0.00237929
1.178	0.00238215
1.1785	0.00238121
1.179	0.00238044
1.1795	0.00238119
1.18	0.00238014
1.1805	0.00237826
1.181	0.00238049
1.1815	0.00237841
1.182	0.00237887
1.1825	0.00238014
1.183	0.00238175
1.1835	0.002381
1.184	0.00237897
1.1845	0.00238032
1.185	0.00238019
1.1855	0.00238024
1.186	0.00238146
1.1865	0.00238198
1.187	0.0023814
1.1875	0.00238164
1.188	0.00238158
1.1885	0.00238073
1.189	0.00238081
1.1895	0.00238021
1.19	0.00237975
1.1905	0.00238042
1.191	0.00238305
1.1915	0.0023808
1.192	0.00238032
1.1925	0.00238258
1.193	0.00237948
1.1935	0.00237972
1.194	0.00238226
1.1945	0.00237966
1.195	0.00238104
1.1955	0.00238037
1.196	0.00237948
1.1965	0.00238085
1.197	0.00237956
1.1975	0.00238081
1.198	0.00238173
1.1985	0.00238113
1.199	0.00237934
1.1995	0.00238
1.2	0.00238056
1.2005	0.00237935
1.201	0.00238146
1.2015	0.00238123
1.202	0.00237963
1.2025	0.0023792
1.203	0.00237885
1.2035	0.00238011
1.204	0.00238146
1.2045	0.00237972
1.205	0.00238251
1.2055	0.00238177
1.206	0.00238158
1.2065	0.00238081
1.207	0.0023817
1.2075	0.00238042
1.208	0.0023809
1.2085	0.00238357
1.209	0.00238117
1.2095	0.00238117
1.21	0.00238103
1.2105	0.00238394
1.211	0.0023828
1.2115	0.00238192
1.212	0.00238134
1.2125	0.00238006
1.213	0.00238051
1.2135	0.00238142
1.214	0.00237957
1.2145	0.00238122
1.215	0.00238078
1.2155	0.00237888
1.216	0.00237947
1.2165	0.00238132
1.217	0.00237978
1.2175	0.00238098
1.218	0.00237804
1.2185	0.00238019
1.219	0.00237944
1.2195	0.00238001
1.22	0.00238233
1.2205	0.00238017
1.221	0.00238099
1.2215	0.00238063
1.222	0.00238156
1.2225	0.00238185
1.223	0.00238209
1.2235	0.0023817
1.224	0.00238071
1.2245	0.00237991
1.225	0.00238137
1.2255	0.00238163
1.226	0.00237954
1.2265	0.00237865
1.227	0.00238045
1.2275	0.00238217
1.228	0.00238046
1.2285	0.00237959
1.229	0.00238057
1.2295	0.00238059
1.23	0.00238058
1.2305	0.00238049
1.231	0.00238073
1.2315	0.00238065
1.232	0.00238362
1.2325	0.00238148
1.233	0.0023801
1.2335	0.00237926
1.234	0.00237972
1.2345	0.00237956
1.235	0.00237938
1.2355	0.00237825
1.236	0.00238161
1.2365	0.00237856
1.237	0.00238163
1.2375	0.00238092
1.238	0.00237883
1.2385	0.00238125
1.239	0.00238271
1.2395	0.00238146
1.24	0.00238288
1.2405	0.00237998
1.241	0.00238166
1.2415	0.00238129
1.242	0.00237989
1.2425	0.0023822
1.243	0.00238095
1.2435	0.00237999
1.244	0.00238049
1.2445	0.00238092
1.245	0.00238
1.2455	0.0023793
1.246	0.00238134
1.2465	0.00238081
1.247	0.00237935
1.2475	0.00237893
1.248	0.00238082
1.2485	0.00238194
1.249	0.00238031
1.2495	0.00238097
1.25	0.00237902
1.2505	0.00237951
1.251	0.0023807
1.2515	0.00238011
1.252	0.00237986
1.2525	0.00238064
1.253	0.00238054
1.2535	0.00237964
1.254	0.00238055
1.2545	0.00238197
1.255	0.00238159
1.2555	0.00238003
1.256	0.00238077
1.2565	0.00238155
1.257	0.0023811
1.2575	0.00238212
1.258	0.00238195
1.2585	0.00238163
1.259	0.00238016
1.2595	0.00238101
1.26	0.00238222
1.2605	0.00238104
1.261	0.00238021
1.2615	0.00238113
1.262	0.0023814
1.2625	0.00238225
1.263	0.00237981
1.2635	0.00238155
1.264	0.00238017
1.2645	0.00238014
1.265	0.00238145
1.2655	0.00237946
1.266	0.0023805
1.2665	0.00237864
1.267	0.0023806
1.2675	0.00237969
1.268	0.00238103
1.2685	0.00238109
1.269	0.00238
1.2695	0.00238132
1.27	0.00238006
1.2705	0.00238024
1.271	0.00238103
1.2715	0.00238022
1.272	0.00238154
1.2725	0.00238103
1.273	0.0023809
1.2735	0.00238182
1.274	0.00238198
1.2745	0.00238089
1.275	0.00238072
1.2755	0.00237912
1.276	0.0023803
1.2765	0.0023813
1.277	0.00238068
1.2775	0.00238163
1.278	0.00237937
1.2785	0.00238041
1.279	0.00238093
1.2795	0.00238114
1.28	0.00238114
1.2805	0.00238236
1.281	0.00237903
1.2815	0.00237837
1.282	0.00238081
1.2825	0.00237917
1.283	0.00238057
1.2835	0.00238057
1.284	0.00237915
1.2845	0.00237934
1.285	0.00238089
1.2855	0.00238063
1.286	0.00237819
1.2865	0.00238103
1.287	0.00238051
1.2875	0.00238008
1.288	0.00238041
1.2885	0.00237995
1.289	0.00238118
1.2895	0.00238186
1.29	0.00238068
1.2905	0.00238108
1.291	0.00238221
1.2915	0.00238188
1.292	0.00238081
1.2925	0.00238052
1.293	0.00238211
1.2935	0.00238298
1.294	0.002381
1.2945	0.00238041
1.295	0.0023805
1.2955	0.00238149
1.296	0.00237988
1.2965	0.00238127
1.297	0.00238005
1.2975	0.00238001
1.298	0.0023816
1.2985	0.00238007
1.299	0.00237928
1.2995	0.00238064
1.3	0.00237993
1.3005	0.00238012
1.301	0.00237936
1.3015	0.00237928
1.302	0.00238006
1.3025	0.00238091
1.303	0.00238002
1.3035	0.00238149
1.304	0.00238212
1.3045	0.00238151
1.305	0.00237996
1.3055	0.00238183
1.306	0.00238139
1.3065	0.00238018
1.307	0.0023815
1.3075	0.00238153
1.308	0.00238217
1.3085	0.00238008
1.309	0.00238163
1.3095	0.00238074
1.31	0.00238176
1.3105	0.00238097
1.311	0.00238161
1.3115	0.00238287
1.312	0.00238103
1.3125	0.00238053
1.313	0.00237909
1.3135	0.00238003
1.314	0.00238067
1.3145	0.00238077
1.315	0.0023805
1.3155	0.00238091
1.316	0.00237919
1.3165	0.00238118
1.317	0.00238
1.3175	0.00238049
1.318	0.00238242
1.3185	0.0023805
1.319	0.00237986
1.3195	0.00238119
1.32	0.00238064
1.3205	0.00238026
1.321	0.00238124
1.3215	0.00237937
1.322	0.00237997
1.3225	0.00238138
1.323	0.00238139
1.3235	0.00238184
1.324	0.00238057
1.3245	0.00238059
1.325	0.00238072
1.3255	0.0023802
1.326	0.00238126
1.3265	0.00238145
1.327	0.00238086
1.3275	0.00238136
1.328	0.00237984
1.3285	0.00238152
1.329	0.00238032
1.3295	0.00237991
1.33	0.00238066
1.3305	0.00238022
1.331	0.0023809
1.3315	0.00238123
