Time - Strain	Amplitude - Strain
0.6655	0.00237777
0.666	0.00237891
0.6665	0.00237824
0.667	0.00237886
0.6675	0.00237878
0.668	0.00237963
0.6685	0.00237801
0.669	0.00237842
0.6695	0.0023788
0.67	0.00237934
0.6705	0.0023785
0.671	0.00237601
0.6715	0.00237705
0.672	0.00237797
0.6725	0.0023788
0.673	0.00237814
0.6735	0.002378
0.674	0.00237732
0.6745	0.00237914
0.675	0.00237736
0.6755	0.00237646
0.676	0.00237807
0.6765	0.0023779
0.677	0.00237655
0.6775	0.002378
0.678	0.00237886
0.6785	0.00237666
0.679	0.00237724
0.6795	0.0023772
0.68	0.00237825
0.6805	0.00237957
0.681	0.00237817
0.6815	0.00237942
0.682	0.00237704
0.6825	0.00237757
0.683	0.00237968
0.6835	0.00237744
0.684	0.00237765
0.6845	0.00237783
0.685	0.00237786
0.6855	0.00237966
0.686	0.00237715
0.6865	0.00237896
0.687	0.00237694
0.6875	0.00237775
0.688	0.00237756
0.6885	0.00237717
0.689	0.0023763
0.6895	0.00237843
0.69	0.00237861
0.6905	0.00237698
0.691	0.00237879
0.6915	0.00237695
0.692	0.00237747
0.6925	0.00237789
0.693	0.00237752
0.6935	0.00237731
0.694	0.00237888
0.6945	0.00237859
0.695	0.00237745
0.6955	0.00237717
0.696	0.00237959
0.6965	0.00237787
0.697	0.00237756
0.6975	0.00237793
0.698	0.00237858
0.6985	0.00237954
0.699	0.00237949
0.6995	0.00237878
0.7	0.00237694
0.7005	0.00237921
0.701	0.00237921
0.7015	0.00237723
0.702	0.00237806
0.7025	0.00237933
0.703	0.00238013
0.7035	0.00237906
0.704	0.0023797
0.7045	0.00237923
0.705	0.00237745
0.7055	0.00237759
0.706	0.00237737
0.7065	0.00237735
0.707	0.00237785
0.7075	0.00237816
0.708	0.0023778
0.7085	0.00237852
0.709	0.00237701
0.7095	0.00237846
0.71	0.0023773
0.7105	0.0023796
0.711	0.00237934
0.7115	0.00237848
0.712	0.00237876
0.7125	0.00237849
0.713	0.00237803
0.7135	0.00237972
0.714	0.0023796
0.7145	0.00237785
0.715	0.00237836
0.7155	0.00237797
0.716	0.00237852
0.7165	0.00237909
0.717	0.00237803
0.7175	0.00238077
0.718	0.00238022
0.7185	0.00237732
0.719	0.00237827
0.7195	0.00237647
0.72	0.00237819
0.7205	0.00237815
0.721	0.00237931
0.7215	0.00237695
0.722	0.00237619
0.7225	0.0023768
0.723	0.00237775
0.7235	0.00237761
0.724	0.00237811
0.7245	0.0023788
0.725	0.00237835
0.7255	0.0023779
0.726	0.00237736
0.7265	0.00237954
0.727	0.00237647
0.7275	0.00237847
0.728	0.0023793
0.7285	0.00237936
0.729	0.00237876
0.7295	0.00238098
0.73	0.00237813
0.7305	0.00237952
0.731	0.00237997
0.7315	0.00237878
0.732	0.00237889
0.7325	0.00237836
0.733	0.00237951
0.7335	0.00237887
0.734	0.0023795
0.7345	0.00237779
0.735	0.00237819
0.7355	0.00237689
0.736	0.00237884
0.7365	0.00237891
0.737	0.00238006
0.7375	0.00237928
0.738	0.00237808
0.7385	0.00237959
0.739	0.00237811
0.7395	0.00237846
0.74	0.00237713
0.7405	0.00237598
0.741	0.00237659
0.7415	0.00237766
0.742	0.00237855
0.7425	0.00237694
0.743	0.00237891
0.7435	0.00237805
0.744	0.00237828
0.7445	0.00237637
0.745	0.00237784
0.7455	0.0023792
0.746	0.00237906
0.7465	0.00237943
0.747	0.00237964
0.7475	0.00237977
0.748	0.00237928
0.7485	0.00237925
0.749	0.0023788
0.7495	0.00237794
0.75	0.00238033
0.7505	0.0023783
0.751	0.00237717
0.7515	0.00237847
0.752	0.00237747
0.7525	0.00237951
0.753	0.00237678
0.7535	0.00237835
0.754	0.00237913
0.7545	0.00237676
0.755	0.00237667
0.7555	0.00237857
0.756	0.00237804
0.7565	0.00237866
0.757	0.00237771
0.7575	0.0023781
0.758	0.00237852
0.7585	0.00237789
0.759	0.00237774
0.7595	0.00237718
0.76	0.00237842
0.7605	0.00237753
0.761	0.00237707
0.7615	0.00237778
0.762	0.0023771
0.7625	0.00237758
0.763	0.00237813
0.7635	0.00237955
0.764	0.00237889
0.7645	0.00237773
0.765	0.00237839
0.7655	0.00237988
0.766	0.00237777
0.7665	0.00237808
0.767	0.00237686
0.7675	0.00237783
0.768	0.00237817
0.7685	0.00237786
0.769	0.00237807
0.7695	0.00237881
0.77	0.00237722
0.7705	0.0023786
0.771	0.00237807
0.7715	0.00237857
0.772	0.00237808
0.7725	0.00237676
0.773	0.00237892
0.7735	0.00237738
0.774	0.00237714
0.7745	0.00237762
0.775	0.00237819
0.7755	0.0023767
0.776	0.0023772
0.7765	0.00237781
0.777	0.00237749
0.7775	0.00237873
0.778	0.00237619
0.7785	0.00237909
0.779	0.00237742
0.7795	0.00237756
0.78	0.00237835
0.7805	0.00237755
0.781	0.002379
0.7815	0.00237818
0.782	0.00237929
0.7825	0.00237905
0.783	0.00237698
0.7835	0.00237965
0.784	0.00237664
0.7845	0.00237916
0.785	0.0023774
0.7855	0.00237834
0.786	0.00237731
0.7865	0.00237732
0.787	0.00237815
0.7875	0.00237785
0.788	0.00237741
0.7885	0.00237636
0.789	0.00237764
0.7895	0.00237715
0.79	0.00237716
0.7905	0.00237799
0.791	0.00237914
0.7915	0.00237874
0.792	0.00237701
0.7925	0.00237852
0.793	0.00237822
0.7935	0.00237747
0.794	0.00237879
0.7945	0.00237827
0.795	0.00237888
0.7955	0.00237714
0.796	0.00237874
0.7965	0.00237743
0.797	0.00237808
0.7975	0.00237829
0.798	0.00237725
0.7985	0.00237802
0.799	0.00237892
0.7995	0.0023788
0.8	0.00237779
0.8005	0.00237996
0.801	0.00237972
0.8015	0.00237666
0.802	0.00237733
0.8025	0.00237942
0.803	0.00237662
0.8035	0.00237741
0.804	0.00237896
0.8045	0.00237789
0.805	0.00237842
0.8055	0.00237862
0.806	0.00237674
0.8065	0.0023789
0.807	0.00237775
0.8075	0.00237794
0.808	0.00237962
0.8085	0.00237829
0.809	0.0023782
0.8095	0.00237798
0.81	0.00237771
0.8105	0.00237699
0.811	0.00237759
0.8115	0.00237688
0.812	0.00237731
0.8125	0.00237675
0.813	0.00237658
0.8135	0.00237843
0.814	0.00237954
0.8145	0.00237988
0.815	0.00237897
0.8155	0.0023804
0.816	0.00237812
0.8165	0.00237712
0.817	0.00237787
0.8175	0.00237889
0.818	0.00237675
0.8185	0.00237858
0.819	0.00237894
0.8195	0.00237819
0.82	0.00237926
0.8205	0.00237677
0.821	0.00237907
0.8215	0.00237753
0.822	0.00237897
0.8225	0.00237676
0.823	0.00237694
0.8235	0.00237929
0.824	0.00237681
0.8245	0.00237745
0.825	0.00237879
0.8255	0.00237772
0.826	0.00237902
0.8265	0.0023788
0.827	0.00237553
0.8275	0.00237884
0.828	0.00237843
0.8285	0.00237673
0.829	0.00237773
0.8295	0.00237794
0.83	0.00237781
0.8305	0.00237844
0.831	0.00237875
0.8315	0.00237837
0.832	0.00237736
0.8325	0.00237867
0.833	0.00237914
0.8335	0.00237832
0.834	0.00237904
0.8345	0.00237848
0.835	0.00237702
0.8355	0.00237932
0.836	0.00237784
0.8365	0.00237642
0.837	0.00237844
0.8375	0.00237883
0.838	0.00237821
0.8385	0.0023791
0.839	0.00237801
0.8395	0.00237816
0.84	0.00237852
0.8405	0.00237718
0.841	0.00237731
0.8415	0.00237798
0.842	0.00237711
0.8425	0.00237771
0.843	0.00237841
0.8435	0.00237695
0.844	0.0023778
0.8445	0.00237745
0.845	0.00237891
0.8455	0.00237792
0.846	0.00237668
0.8465	0.00238085
0.847	0.00237867
0.8475	0.00237858
0.848	0.00237815
0.8485	0.00237752
0.849	0.00237884
0.8495	0.00237936
0.85	0.0023776
0.8505	0.00237802
0.851	0.00237786
0.8515	0.00237721
0.852	0.00237725
0.8525	0.00237866
0.853	0.00237907
0.8535	0.00237816
0.854	0.00238052
0.8545	0.00237935
0.855	0.00237824
0.8555	0.00237803
0.856	0.00237739
0.8565	0.00237759
0.857	0.00237776
0.8575	0.00237741
0.858	0.00237843
0.8585	0.00237721
0.859	0.00237647
0.8595	0.00237754
0.86	0.00237897
0.8605	0.00237855
0.861	0.00237907
0.8615	0.00238041
0.862	0.00237726
0.8625	0.0023778
0.863	0.00237885
0.8635	0.00237825
0.864	0.0023784
0.8645	0.00237813
0.865	0.00237907
0.8655	0.0023802
0.866	0.0023782
0.8665	0.00237821
0.867	0.00238002
0.8675	0.00237822
0.868	0.00237729
0.8685	0.00237963
0.869	0.00237794
0.8695	0.0023776
0.87	0.00237735
0.8705	0.00237894
0.871	0.0023769
0.8715	0.00237686
0.872	0.00237941
0.8725	0.00237861
0.873	0.00237877
0.8735	0.00237851
0.874	0.0023777
0.8745	0.00237832
0.875	0.0023786
0.8755	0.00237623
0.876	0.00237749
0.8765	0.00237749
0.877	0.00237708
0.8775	0.00237838
0.878	0.00237597
0.8785	0.00237969
0.879	0.00237795
0.8795	0.00237812
0.88	0.00237796
0.8805	0.00237816
0.881	0.00237917
0.8815	0.00237658
0.882	0.0023767
0.8825	0.00237871
0.883	0.00237814
0.8835	0.00237806
0.884	0.00237905
0.8845	0.00237872
0.885	0.0023788
0.8855	0.00237932
0.886	0.00237823
0.8865	0.00237776
0.887	0.00237969
0.8875	0.00237888
0.888	0.00237742
0.8885	0.00237758
0.889	0.00237833
0.8895	0.00237748
0.89	0.00237812
0.8905	0.00237747
0.891	0.00237637
0.8915	0.00237909
0.892	0.00237858
0.8925	0.00237673
0.893	0.00237865
0.8935	0.00237831
0.894	0.00237793
0.8945	0.00237798
0.895	0.00237878
0.8955	0.00237887
0.896	0.00237771
0.8965	0.00237821
0.897	0.00238225
0.8975	0.00237735
0.898	0.00237915
0.8985	0.00237831
0.899	0.00238011
0.8995	0.00237869
0.9	0.00237715
0.9005	0.0023773
0.901	0.00237883
0.9015	0.00237911
0.902	0.00237977
0.9025	0.00237899
0.903	0.00237873
0.9035	0.00238049
0.904	0.0023788
0.9045	0.00237805
0.905	0.00237716
0.9055	0.00237988
0.906	0.00237816
0.9065	0.0023784
0.907	0.00237785
0.9075	0.00237658
0.908	0.00237767
0.9085	0.00237916
0.909	0.00237793
0.9095	0.00237688
0.91	0.00237783
0.9105	0.00237889
0.911	0.00237829
0.9115	0.00237814
0.912	0.00237838
0.9125	0.00237837
0.913	0.00237875
0.9135	0.00237853
0.914	0.00238003
0.9145	0.0023755
0.915	0.00237591
0.9155	0.00237789
0.916	0.00237717
0.9165	0.00237767
0.917	0.00237891
0.9175	0.00237965
0.918	0.00237801
0.9185	0.00238011
0.919	0.00237939
0.9195	0.00237783
0.92	0.00237807
0.9205	0.00237885
0.921	0.0023781
0.9215	0.00237821
0.922	0.00237738
0.9225	0.00237763
0.923	0.00237778
0.9235	0.00237821
0.924	0.00237766
0.9245	0.00237635
0.925	0.00237804
0.9255	0.00237664
0.926	0.00237809
0.9265	0.00237763
0.927	0.00237901
0.9275	0.00237911
0.928	0.00237853
0.9285	0.00237825
0.929	0.00237653
0.9295	0.00237722
0.93	0.00237785
0.9305	0.00237825
0.931	0.00237955
0.9315	0.00237599
0.932	0.0023796
0.9325	0.00237888
0.933	0.00237775
0.9335	0.002379
0.934	0.00237847
0.9345	0.00237945
0.935	0.00237858
0.9355	0.00237914
0.936	0.00237639
0.9365	0.00237802
0.937	0.00237885
0.9375	0.00237645
0.938	0.00237759
0.9385	0.00237703
0.939	0.00237815
0.9395	0.00237921
0.94	0.00237593
0.9405	0.00237896
0.941	0.00237717
0.9415	0.0023778
0.942	0.00237756
0.9425	0.00237585
0.943	0.00237899
0.9435	0.00237761
0.944	0.00237924
0.9445	0.00237931
0.945	0.00237763
0.9455	0.00237787
0.946	0.00237933
0.9465	0.00237823
0.947	0.00237736
0.9475	0.00237928
0.948	0.00238029
0.9485	0.00237846
0.949	0.0023786
0.9495	0.00237802
0.95	0.00237921
0.9505	0.00238029
0.951	0.00237782
0.9515	0.00237961
0.952	0.00237806
0.9525	0.0023773
0.953	0.00237692
0.9535	0.00237964
0.954	0.00237808
0.9545	0.00237916
0.955	0.0023801
0.9555	0.00237711
0.956	0.00237766
0.9565	0.00237994
0.957	0.00237704
0.9575	0.00237803
0.958	0.00237755
0.9585	0.00237799
0.959	0.0023788
0.9595	0.00237884
0.96	0.00237606
0.9605	0.0023769
0.961	0.00237873
0.9615	0.00237688
0.962	0.00237939
0.9625	0.00237754
0.963	0.00237801
0.9635	0.00238008
0.964	0.00237835
0.9645	0.00237789
0.965	0.00237923
0.9655	0.00237889
0.966	0.00237864
0.9665	0.00237885
0.967	0.00237825
0.9675	0.00237775
0.968	0.00237802
0.9685	0.00237773
0.969	0.00237866
0.9695	0.00237882
0.97	0.00237805
0.9705	0.00237808
0.971	0.00237916
0.9715	0.00237787
0.972	0.00237798
0.9725	0.0023785
0.973	0.00237695
0.9735	0.00237734
0.974	0.00237736
0.9745	0.00237628
0.975	0.0023767
0.9755	0.00237749
0.976	0.00237746
0.9765	0.0023774
0.977	0.00237871
0.9775	0.00237996
0.978	0.00237808
0.9785	0.00237706
0.979	0.00237855
0.9795	0.00237781
0.98	0.00237889
0.9805	0.00237882
0.981	0.00237906
0.9815	0.00237864
0.982	0.00237727
0.9825	0.00238062
0.983	0.00237858
0.9835	0.00237743
0.984	0.00237871
0.9845	0.0023782
0.985	0.00237743
0.9855	0.00237789
0.986	0.0023769
0.9865	0.00237848
0.987	0.00237835
0.9875	0.00237846
0.988	0.00237934
0.9885	0.00237824
0.989	0.00237802
0.9895	0.00237752
0.99	0.00237635
0.9905	0.00237634
0.991	0.00237718
0.9915	0.00237704
0.992	0.00237753
0.9925	0.00237676
0.993	0.00237793
0.9935	0.00237811
0.994	0.0023788
0.9945	0.00237659
0.995	0.00237988
0.9955	0.00237878
0.996	0.00237955
0.9965	0.00237635
0.997	0.00237793
0.9975	0.00237955
0.998	0.00237744
0.9985	0.0023797
0.999	0.00237954
0.9995	0.00237885
1	0.00237735
1.0005	0.002379
1.001	0.0023781
1.0015	0.00237948
1.002	0.0023782
1.0025	0.00237887
1.003	0.00237808
1.0035	0.00237806
1.004	0.00237656
1.0045	0.0023792
1.005	0.00237815
1.0055	0.00237777
1.006	0.00237745
1.0065	0.0023783
1.007	0.0023784
1.0075	0.00237668
1.008	0.00237817
1.0085	0.0023783
1.009	0.00237846
1.0095	0.00237831
1.01	0.00237887
1.0105	0.0023784
1.011	0.00237855
1.0115	0.00237873
1.012	0.00237718
1.0125	0.00237739
1.013	0.0023778
1.0135	0.00237834
1.014	0.00237803
1.0145	0.00237731
1.015	0.00237941
1.0155	0.00237853
1.016	0.00237803
1.0165	0.00237846
1.017	0.00237986
1.0175	0.00237824
1.018	0.00237893
1.0185	0.00237751
1.019	0.00237662
1.0195	0.00237802
1.02	0.00237613
1.0205	0.00237653
1.021	0.00237873
1.0215	0.00237741
1.022	0.00237975
1.0225	0.00237659
1.023	0.00237897
1.0235	0.00237765
1.024	0.00237767
1.0245	0.00237724
1.025	0.00237668
1.0255	0.00237874
1.026	0.00237795
1.0265	0.00237903
1.027	0.00237934
1.0275	0.00237882
1.028	0.0023776
1.0285	0.0023778
1.029	0.00237891
1.0295	0.00237875
1.03	0.00237946
1.0305	0.00237749
1.031	0.00237834
1.0315	0.00237778
1.032	0.00237857
1.0325	0.00237918
1.033	0.00237906
1.0335	0.00237763
1.034	0.00237902
1.0345	0.00237893
1.035	0.00237794
1.0355	0.00237751
1.036	0.00237702
1.0365	0.00237867
1.037	0.00237859
1.0375	0.00237924
1.038	0.00237701
1.0385	0.00237972
1.039	0.00237769
1.0395	0.00237819
1.04	0.00237817
1.0405	0.00237986
1.041	0.00237917
1.0415	0.00237919
1.042	0.00237781
1.0425	0.00237836
1.043	0.00237657
1.0435	0.00237653
1.044	0.00237758
1.0445	0.00238059
1.045	0.00237803
1.0455	0.00237768
1.046	0.00237765
1.0465	0.00237808
1.047	0.002377
1.0475	0.00237743
1.048	0.00237834
1.0485	0.00237996
1.049	0.00237807
1.0495	0.00237944
1.05	0.00237949
1.0505	0.00237865
1.051	0.00237927
1.0515	0.00237883
1.052	0.00237804
1.0525	0.00237865
1.053	0.00237791
1.0535	0.00237853
1.054	0.00237888
1.0545	0.00237735
1.055	0.00237902
1.0555	0.00237812
1.056	0.00237726
1.0565	0.00237812
1.057	0.00237753
1.0575	0.00237792
1.058	0.00237742
1.0585	0.00237769
1.059	0.00237707
1.0595	0.0023781
1.06	0.00237795
1.0605	0.0023772
1.061	0.00237893
1.0615	0.00237905
1.062	0.00237826
1.0625	0.00237901
1.063	0.00237833
1.0635	0.00237749
1.064	0.00237718
1.0645	0.00237759
1.065	0.00237722
1.0655	0.00237874
1.066	0.00237687
1.0665	0.00237794
1.067	0.00237772
1.0675	0.00237829
1.068	0.0023783
1.0685	0.00237904
1.069	0.00237871
1.0695	0.00237816
1.07	0.00237584
1.0705	0.00237898
1.071	0.00237889
1.0715	0.00237582
1.072	0.00237672
1.0725	0.00237853
1.073	0.0023778
1.0735	0.00237796
1.074	0.00237607
1.0745	0.00237818
1.075	0.00237855
1.0755	0.00237571
1.076	0.00237835
1.0765	0.00237983
1.077	0.00237838
1.0775	0.00237797
1.078	0.00237698
1.0785	0.00237891
1.079	0.00237758
1.0795	0.00237772
1.08	0.00237771
1.0805	0.00237955
1.081	0.00237823
1.0815	0.00237847
1.082	0.00237915
1.0825	0.0023782
1.083	0.00237978
1.0835	0.00237893
1.084	0.00237792
1.0845	0.00238028
1.085	0.00237811
1.0855	0.00237827
1.086	0.00237906
1.0865	0.00237712
1.087	0.00238041
1.0875	0.00238003
1.088	0.00237794
1.0885	0.0023783
1.089	0.00237909
1.0895	0.00237697
1.09	0.00237716
1.0905	0.00237706
1.091	0.00237743
1.0915	0.0023792
1.092	0.00237754
1.0925	0.00237797
1.093	0.00237905
1.0935	0.00237572
1.094	0.00237812
1.0945	0.00237726
1.095	0.00237817
1.0955	0.00237763
1.096	0.00237613
1.0965	0.00237918
1.097	0.00237931
1.0975	0.00238077
1.098	0.00237891
1.0985	0.0023797
1.099	0.00237838
1.0995	0.00237798
1.1	0.00237883
1.1005	0.00237938
1.101	0.00237789
1.1015	0.00237847
1.102	0.00237821
1.1025	0.00237968
1.103	0.00237775
1.1035	0.00237935
1.104	0.00237744
1.1045	0.00237885
1.105	0.00237707
1.1055	0.00237677
1.106	0.00237815
1.1065	0.00237802
1.107	0.00237945
1.1075	0.00237707
1.108	0.00237703
1.1085	0.00237676
1.109	0.00237824
1.1095	0.00237807
1.11	0.00237921
1.1105	0.00237562
1.111	0.00237758
1.1115	0.00237919
1.112	0.00237685
1.1125	0.00237986
1.113	0.00237797
1.1135	0.00237876
1.114	0.00238004
1.1145	0.00237755
1.115	0.00237899
1.1155	0.0023768
1.116	0.0023768
1.1165	0.00237991
1.117	0.00237965
1.1175	0.00237988
1.118	0.00238026
1.1185	0.00237821
1.119	0.00237938
1.1195	0.00237869
1.12	0.00237948
1.1205	0.0023795
1.121	0.00237825
1.1215	0.00237826
1.122	0.00237958
1.1225	0.00237874
1.123	0.00237902
1.1235	0.00237713
1.124	0.00237812
1.1245	0.00237722
1.125	0.00237754
1.1255	0.00237844
1.126	0.00237783
1.1265	0.00237589
1.127	0.00237656
1.1275	0.0023781
1.128	0.00237788
1.1285	0.00237957
1.129	0.0023775
1.1295	0.00238031
1.13	0.0023781
1.1305	0.00237734
1.131	0.00237874
1.1315	0.00237769
1.132	0.00237671
1.1325	0.00237689
1.133	0.00237812
1.1335	0.00237862
1.134	0.00238013
1.1345	0.00238163
1.135	0.0023784
1.1355	0.00237824
1.136	0.00237745
1.1365	0.0023785
1.137	0.00237796
1.1375	0.00237704
1.138	0.00237855
1.1385	0.00237686
1.139	0.00237784
1.1395	0.00237788
1.14	0.00237668
1.1405	0.00237732
1.141	0.00237758
1.1415	0.0023766
1.142	0.00237897
1.1425	0.0023784
1.143	0.00237726
1.1435	0.00237784
1.144	0.00237834
1.1445	0.00237762
1.145	0.00237952
1.1455	0.00237839
1.146	0.00237655
1.1465	0.00237979
1.147	0.00237818
1.1475	0.00237717
1.148	0.00237893
1.1485	0.00237766
1.149	0.00237894
1.1495	0.00238014
1.15	0.00237697
1.1505	0.0023783
1.151	0.0023814
1.1515	0.00237813
1.152	0.00237904
1.1525	0.00237901
1.153	0.00237959
1.1535	0.00237798
1.154	0.00237793
1.1545	0.00237762
1.155	0.00237862
1.1555	0.00237913
1.156	0.00237625
1.1565	0.00237806
1.157	0.00237844
1.1575	0.00237784
1.158	0.00237891
1.1585	0.00237612
1.159	0.00237826
1.1595	0.00237783
1.16	0.00237875
1.1605	0.00237835
1.161	0.00237932
1.1615	0.00237729
1.162	0.00238002
1.1625	0.00237835
1.163	0.00237708
1.1635	0.00237822
1.164	0.00237794
1.1645	0.0023784
1.165	0.00237866
1.1655	0.00237901
1.166	0.00237862
1.1665	0.00237706
1.167	0.00237684
1.1675	0.00237813
1.168	0.00237633
1.1685	0.00237807
1.169	0.00237928
1.1695	0.00237664
1.17	0.00237783
1.1705	0.0023774
1.171	0.00237741
1.1715	0.00237987
1.172	0.00237972
1.1725	0.00237775
1.173	0.00237688
1.1735	0.00237716
1.174	0.0023791
1.1745	0.0023775
1.175	0.00237738
1.1755	0.00237704
1.176	0.00237794
1.1765	0.00237912
1.177	0.00237814
1.1775	0.00237744
1.178	0.00237887
1.1785	0.00237785
1.179	0.00237776
1.1795	0.00237911
1.18	0.00237847
1.1805	0.00237689
1.181	0.00237718
1.1815	0.00237893
1.182	0.0023787
1.1825	0.00237937
1.183	0.00238084
1.1835	0.00237892
1.184	0.00237909
1.1845	0.00237875
1.185	0.00237712
1.1855	0.00237879
1.186	0.00237779
1.1865	0.00237691
1.187	0.00237823
1.1875	0.00237748
1.188	0.00237718
1.1885	0.00237912
1.189	0.00237887
1.1895	0.00237806
1.19	0.00237704
1.1905	0.00237792
1.191	0.00237897
1.1915	0.00237784
1.192	0.00237631
1.1925	0.00237852
1.193	0.00237733
1.1935	0.00237774
1.194	0.00237814
1.1945	0.00237926
1.195	0.00237655
1.1955	0.00237783
1.196	0.00237946
1.1965	0.00237754
1.197	0.00237716
1.1975	0.00237767
1.198	0.0023782
1.1985	0.00237718
1.199	0.00237888
1.1995	0.00237804
1.2	0.00237708
1.2005	0.00237877
1.201	0.00237901
1.2015	0.00237842
1.202	0.00237705
1.2025	0.0023771
1.203	0.00237734
1.2035	0.00237657
1.204	0.00237902
1.2045	0.00237758
1.205	0.00237861
1.2055	0.0023765
1.206	0.00237725
1.2065	0.00237871
1.207	0.00237641
1.2075	0.00237587
1.208	0.0023769
1.2085	0.00237698
1.209	0.00237735
1.2095	0.00237824
1.21	0.00237695
1.2105	0.00237784
1.211	0.00237824
1.2115	0.00237753
1.212	0.00237824
1.2125	0.00237697
1.213	0.00237858
1.2135	0.0023786
1.214	0.0023786
1.2145	0.00237883
1.215	0.00237891
1.2155	0.00237835
1.216	0.00237949
1.2165	0.00237988
1.217	0.00237781
1.2175	0.00237825
1.218	0.002378
1.2185	0.00237682
1.219	0.00237891
1.2195	0.00237781
1.22	0.00237797
1.2205	0.00237684
1.221	0.00237759
1.2215	0.00237663
1.222	0.00237843
1.2225	0.002377
1.223	0.00237761
1.2235	0.00237674
1.224	0.00237762
1.2245	0.00237884
1.225	0.00237802
1.2255	0.00237904
1.226	0.00237799
1.2265	0.00237778
1.227	0.00237792
1.2275	0.00237887
1.228	0.00237812
1.2285	0.00237828
1.229	0.00237707
1.2295	0.00237865
1.23	0.00237942
1.2305	0.00237801
1.231	0.0023793
1.2315	0.00237681
1.232	0.00237735
1.2325	0.00237948
1.233	0.00237862
1.2335	0.00237929
1.234	0.00238029
1.2345	0.00237948
1.235	0.00237896
1.2355	0.00237889
1.236	0.00237693
1.2365	0.00237681
1.237	0.00237655
1.2375	0.00237979
1.238	0.00237734
1.2385	0.00237562
1.239	0.00237848
1.2395	0.00237815
1.24	0.0023801
1.2405	0.00237449
1.241	0.00237786
1.2415	0.00237749
1.242	0.002378
1.2425	0.00237831
1.243	0.00237693
1.2435	0.00237716
1.244	0.00237774
1.2445	0.00237924
1.245	0.00237933
1.2455	0.00237837
1.246	0.00237696
1.2465	0.00237838
1.247	0.0023769
1.2475	0.00237775
1.248	0.00237668
1.2485	0.00237756
1.249	0.0023783
1.2495	0.00237773
1.25	0.00237952
1.2505	0.00237919
1.251	0.00237761
1.2515	0.00237898
1.252	0.0023781
1.2525	0.00237843
1.253	0.00237912
1.2535	0.00237721
1.254	0.00237716
1.2545	0.00237661
1.255	0.00237806
1.2555	0.00237835
1.256	0.0023775
1.2565	0.00237829
1.257	0.00237839
1.2575	0.00237795
1.258	0.0023779
1.2585	0.00237749
1.259	0.00237822
1.2595	0.0023784
1.26	0.00237879
1.2605	0.00237796
1.261	0.00237802
1.2615	0.00237831
1.262	0.0023766
1.2625	0.00237879
1.263	0.00237812
1.2635	0.00237701
1.264	0.00237926
1.2645	0.00237864
1.265	0.00237783
1.2655	0.00237888
1.266	0.00237889
1.2665	0.00237562
1.267	0.00237937
1.2675	0.0023781
1.268	0.00237717
1.2685	0.00237837
1.269	0.00237895
1.2695	0.00237763
1.27	0.00237789
1.2705	0.00237687
1.271	0.00237698
1.2715	0.00237985
1.272	0.00237566
1.2725	0.00237693
1.273	0.00237754
1.2735	0.00237748
1.274	0.00237909
1.2745	0.0023772
1.275	0.00237798
1.2755	0.00237852
1.276	0.00237913
1.2765	0.00237768
1.277	0.00237913
1.2775	0.00237722
1.278	0.00237865
1.2785	0.00237857
1.279	0.00237811
1.2795	0.00237645
1.28	0.00237661
1.2805	0.00237735
1.281	0.00237817
1.2815	0.0023779
1.282	0.00237804
1.2825	0.00237923
1.283	0.00237846
1.2835	0.00237783
1.284	0.00237779
1.2845	0.00237993
1.285	0.00237924
1.2855	0.00237909
1.286	0.0023779
1.2865	0.00237754
1.287	0.00237904
1.2875	0.00237743
1.288	0.00237982
1.2885	0.00237726
1.289	0.00237656
1.2895	0.00237787
1.29	0.00237745
1.2905	0.00237783
1.291	0.00237766
1.2915	0.00237813
1.292	0.00238029
1.2925	0.00237821
1.293	0.00237709
1.2935	0.00237706
1.294	0.00237697
1.2945	0.00237811
1.295	0.00237839
1.2955	0.00237887
1.296	0.00237875
1.2965	0.00237699
1.297	0.00237927
1.2975	0.00237841
1.298	0.00237686
1.2985	0.00237921
1.299	0.00237897
1.2995	0.00237875
1.3	0.0023802
1.3005	0.00237767
1.301	0.00237902
1.3015	0.0023795
1.302	0.00237792
1.3025	0.0023788
1.303	0.00237768
1.3035	0.00237963
1.304	0.00237822
1.3045	0.00237891
1.305	0.00237661
1.3055	0.00237713
1.306	0.00237679
1.3065	0.00237728
1.307	0.00237816
1.3075	0.00237833
1.308	0.00237879
1.3085	0.00237679
1.309	0.00237785
1.3095	0.00237603
1.31	0.00237762
1.3105	0.00237779
1.311	0.00237927
1.3115	0.00237929
1.312	0.00237706
1.3125	0.00237918
1.313	0.00237552
1.3135	0.00237966
1.314	0.00237748
1.3145	0.00237924
1.315	0.0023786
1.3155	0.00237884
1.316	0.00237789
1.3165	0.00237907
1.317	0.00237759
1.3175	0.00237887
1.318	0.00237874
1.3185	0.00237873
1.319	0.00237828
1.3195	0.00237846
1.32	0.00237716
1.3205	0.00237725
1.321	0.00237769
1.3215	0.00237821
1.322	0.00237752
1.3225	0.00237835
1.323	0.00237771
1.3235	0.00237595
1.324	0.00237715
1.3245	0.00237861
1.325	0.002379
1.3255	0.00237687
1.326	0.00237903
1.3265	0.00237835
1.327	0.00237924
1.3275	0.00237781
1.328	0.0023775
1.3285	0.0023778
1.329	0.00237783
1.3295	0.00237892
1.33	0.00237825
1.3305	0.00237911
1.331	0.00237853
