Time - Strain	Amplitude - Strain
0.6655	0.00240036
0.666	0.00239969
0.6665	0.00239627
0.667	0.00239813
0.6675	0.00239932
0.668	0.00239765
0.6685	0.00239999
0.669	0.00239762
0.6695	0.00239872
0.67	0.00239967
0.6705	0.00239795
0.671	0.0023986
0.6715	0.00239969
0.672	0.00239744
0.6725	0.002398
0.673	0.00239944
0.6735	0.00239785
0.674	0.00239697
0.6745	0.0023984
0.675	0.00239656
0.6755	0.00239715
0.676	0.00239752
0.6765	0.00239845
0.677	0.00239788
0.6775	0.00239927
0.678	0.00239835
0.6785	0.00239639
0.679	0.00239581
0.6795	0.00239991
0.68	0.00239758
0.6805	0.00239867
0.681	0.00239929
0.6815	0.00239822
0.682	0.00239927
0.6825	0.00239883
0.683	0.00239921
0.6835	0.00239931
0.684	0.00239951
0.6845	0.00239761
0.685	0.00239976
0.6855	0.00239895
0.686	0.00239753
0.6865	0.00239777
0.687	0.00239945
0.6875	0.00239945
0.688	0.002398
0.6885	0.00239784
0.689	0.00239833
0.6895	0.00239812
0.69	0.00239734
0.6905	0.00239958
0.691	0.00239798
0.6915	0.00239597
0.692	0.00239766
0.6925	0.00239748
0.693	0.00239872
0.6935	0.00239761
0.694	0.0023972
0.6945	0.00239857
0.695	0.00239635
0.6955	0.00239978
0.696	0.00239926
0.6965	0.00239772
0.697	0.00239834
0.6975	0.00239612
0.698	0.00239743
0.6985	0.00239868
0.699	0.00239879
0.6995	0.0024017
0.7	0.00239846
0.7005	0.00239793
0.701	0.00239972
0.7015	0.00239729
0.702	0.00239779
0.7025	0.00239948
0.703	0.00239953
0.7035	0.00239896
0.704	0.00239905
0.7045	0.0023968
0.705	0.00239894
0.7055	0.00239715
0.706	0.00239878
0.7065	0.00239747
0.707	0.00239873
0.7075	0.0023965
0.708	0.00239728
0.7085	0.00239732
0.709	0.00239778
0.7095	0.00239753
0.71	0.00239774
0.7105	0.00239879
0.711	0.00239865
0.7115	0.00239895
0.712	0.00239945
0.7125	0.0023978
0.713	0.00239784
0.7135	0.00239716
0.714	0.00239895
0.7145	0.00239922
0.715	0.00239945
0.7155	0.00240074
0.716	0.0023984
0.7165	0.00239778
0.717	0.00239874
0.7175	0.00239845
0.718	0.00239798
0.7185	0.00239746
0.719	0.00239805
0.7195	0.00239847
0.72	0.00239932
0.7205	0.00239861
0.721	0.00239754
0.7215	0.00239891
0.722	0.00239783
0.7225	0.00239899
0.723	0.00239721
0.7235	0.0023984
0.724	0.00239942
0.7245	0.00239801
0.725	0.0023975
0.7255	0.00239692
0.726	0.00239874
0.7265	0.00239875
0.727	0.00239882
0.7275	0.00239855
0.728	0.00239806
0.7285	0.0023987
0.729	0.00239764
0.7295	0.00239734
0.73	0.00239962
0.7305	0.00239747
0.731	0.0023978
0.7315	0.00239891
0.732	0.00239944
0.7325	0.00239915
0.733	0.00239847
0.7335	0.00239619
0.734	0.00239838
0.7345	0.00239716
0.735	0.00239824
0.7355	0.00239885
0.736	0.00239959
0.7365	0.00239866
0.737	0.00239924
0.7375	0.00239856
0.738	0.00239738
0.7385	0.00239944
0.739	0.00239866
0.7395	0.0023995
0.74	0.0023986
0.7405	0.00239676
0.741	0.00239912
0.7415	0.00239643
0.742	0.00239918
0.7425	0.00240027
0.743	0.00239786
0.7435	0.00239968
0.744	0.00239967
0.7445	0.00239919
0.745	0.00239805
0.7455	0.00239948
0.746	0.00239757
0.7465	0.00239918
0.747	0.00239935
0.7475	0.00239876
0.748	0.00239872
0.7485	0.00239799
0.749	0.00239851
0.7495	0.00240097
0.75	0.00239859
0.7505	0.00240008
0.751	0.00239812
0.7515	0.00239759
0.752	0.00239734
0.7525	0.00239855
0.753	0.0024002
0.7535	0.00239778
0.754	0.002398
0.7545	0.00239804
0.755	0.00239893
0.7555	0.00239959
0.756	0.00239768
0.7565	0.0023986
0.757	0.00239711
0.7575	0.00239832
0.758	0.00239811
0.7585	0.00240056
0.759	0.00239773
0.7595	0.00239703
0.76	0.00239742
0.7605	0.00239969
0.761	0.0023984
0.7615	0.00239909
0.762	0.00239872
0.7625	0.00239806
0.763	0.00239703
0.7635	0.00240012
0.764	0.00239997
0.7645	0.00239752
0.765	0.00239717
0.7655	0.00240004
0.766	0.00239866
0.7665	0.00239991
0.767	0.00239969
0.7675	0.0023993
0.768	0.00239671
0.7685	0.00239841
0.769	0.00239919
0.7695	0.00239881
0.77	0.00239909
0.7705	0.00239756
0.771	0.00239619
0.7715	0.00239805
0.772	0.0023977
0.7725	0.00239885
0.773	0.0023963
0.7735	0.00239694
0.774	0.00239736
0.7745	0.00239877
0.775	0.00239769
0.7755	0.00239769
0.776	0.00239878
0.7765	0.00239875
0.777	0.00239734
0.7775	0.00239903
0.778	0.00239885
0.7785	0.00239837
0.779	0.00239878
0.7795	0.00239811
0.78	0.0023996
0.7805	0.00239932
0.781	0.0023977
0.7815	0.0023988
0.782	0.00239966
0.7825	0.0023989
0.783	0.00239915
0.7835	0.00239716
0.784	0.00239956
0.7845	0.00239896
0.785	0.0023981
0.7855	0.00239894
0.786	0.00239857
0.7865	0.00239861
0.787	0.00240012
0.7875	0.00240009
0.788	0.00240024
0.7885	0.0023977
0.789	0.00239842
0.7895	0.00239594
0.79	0.00239975
0.7905	0.00239999
0.791	0.00239868
0.7915	0.00239716
0.792	0.00239747
0.7925	0.00239846
0.793	0.00239686
0.7935	0.00239958
0.794	0.00239899
0.7945	0.00239859
0.795	0.00239864
0.7955	0.00239889
0.796	0.00239852
0.7965	0.00239906
0.797	0.00239993
0.7975	0.00239874
0.798	0.00239826
0.7985	0.00239857
0.799	0.00239846
0.7995	0.00239954
0.8	0.00240004
0.8005	0.00239876
0.801	0.0024003
0.8015	0.00239889
0.802	0.00239886
0.8025	0.00239769
0.803	0.0023982
0.8035	0.00239843
0.804	0.00239869
0.8045	0.00239844
0.805	0.00239637
0.8055	0.00239921
0.806	0.00239779
0.8065	0.00239721
0.807	0.00239819
0.8075	0.00239826
0.808	0.00239866
0.8085	0.00239855
0.809	0.00239836
0.8095	0.00239713
0.81	0.0023988
0.8105	0.00239877
0.811	0.0023989
0.8115	0.0023981
0.812	0.00239757
0.8125	0.00239891
0.813	0.00239864
0.8135	0.00239956
0.814	0.00239825
0.8145	0.00239836
0.815	0.00239853
0.8155	0.00239886
0.816	0.00240016
0.8165	0.00239812
0.817	0.00239791
0.8175	0.0023993
0.818	0.00239699
0.8185	0.00239761
0.819	0.00239923
0.8195	0.00239998
0.82	0.00239795
0.8205	0.00239771
0.821	0.00239862
0.8215	0.00239765
0.822	0.00239796
0.8225	0.00239734
0.823	0.00239859
0.8235	0.00239873
0.824	0.00239961
0.8245	0.00239747
0.825	0.00239736
0.8255	0.00239774
0.826	0.0023985
0.8265	0.00239721
0.827	0.00239746
0.8275	0.00239901
0.828	0.00239919
0.8285	0.00239777
0.829	0.00240011
0.8295	0.0023994
0.83	0.00239881
0.8305	0.00239963
0.831	0.00240015
0.8315	0.00239942
0.832	0.00239975
0.8325	0.00239944
0.833	0.00239901
0.8335	0.00239912
0.834	0.00239861
0.8345	0.00239739
0.835	0.00239985
0.8355	0.00239825
0.836	0.00239928
0.8365	0.00239792
0.837	0.0023982
0.8375	0.00239867
0.838	0.00239857
0.8385	0.0023962
0.839	0.00239742
0.8395	0.00239741
0.84	0.0023978
0.8405	0.00239958
0.841	0.00239838
0.8415	0.00239833
0.842	0.00239887
0.8425	0.0023979
0.843	0.00239864
0.8435	0.00239925
0.844	0.00239834
0.8445	0.00239765
0.845	0.00239901
0.8455	0.0023987
0.846	0.00239865
0.8465	0.00240002
0.847	0.00239937
0.8475	0.00240094
0.848	0.00239947
0.8485	0.00239678
0.849	0.00239915
0.8495	0.00239877
0.85	0.00239951
0.8505	0.00239938
0.851	0.00239977
0.8515	0.0023974
0.852	0.00239805
0.8525	0.00239992
0.853	0.0023981
0.8535	0.00239959
0.854	0.00239824
0.8545	0.00239805
0.855	0.00239692
0.8555	0.0023982
0.856	0.00239987
0.8565	0.00239703
0.857	0.00239739
0.8575	0.00239797
0.858	0.00239878
0.8585	0.00239824
0.859	0.00239922
0.8595	0.00239784
0.86	0.00240012
0.8605	0.0023973
0.861	0.00239912
0.8615	0.0023989
0.862	0.00239892
0.8625	0.00239738
0.863	0.00239917
0.8635	0.00239697
0.864	0.00239719
0.8645	0.00239756
0.865	0.00239889
0.8655	0.00239788
0.866	0.00239899
0.8665	0.00239818
0.867	0.00239936
0.8675	0.00239858
0.868	0.00239811
0.8685	0.002398
0.869	0.00239771
0.8695	0.00239994
0.87	0.00239835
0.8705	0.00239692
0.871	0.00239833
0.8715	0.00239826
0.872	0.00239658
0.8725	0.00239933
0.873	0.00239994
0.8735	0.00239879
0.874	0.00239881
0.8745	0.00239851
0.875	0.00239719
0.8755	0.00239932
0.876	0.00239755
0.8765	0.0023991
0.877	0.0024002
0.8775	0.00240015
0.878	0.00239888
0.8785	0.00239976
0.879	0.00239908
0.8795	0.00239838
0.88	0.0023995
0.8805	0.00239915
0.881	0.0024
0.8815	0.00239701
0.882	0.00239875
0.8825	0.00239951
0.883	0.00239972
0.8835	0.00239962
0.884	0.00240094
0.8845	0.00239713
0.885	0.002399
0.8855	0.00239652
0.886	0.00239735
0.8865	0.00239829
0.887	0.00239876
0.8875	0.00239878
0.888	0.00239832
0.8885	0.00239728
0.889	0.00239773
0.8895	0.00239701
0.89	0.00239715
0.8905	0.00239805
0.891	0.00239829
0.8915	0.00239856
0.892	0.00239927
0.8925	0.00239834
0.893	0.00239744
0.8935	0.00239872
0.894	0.00239822
0.8945	0.00239887
0.895	0.00239908
0.8955	0.00240054
0.896	0.00239819
0.8965	0.002398
0.897	0.00239869
0.8975	0.00239688
0.898	0.002399
0.8985	0.00239914
0.899	0.00240022
0.8995	0.00239847
0.9	0.00239842
0.9005	0.00239879
0.901	0.00239966
0.9015	0.00239764
0.902	0.00239904
0.9025	0.00239882
0.903	0.00239697
0.9035	0.00239971
0.904	0.00239686
0.9045	0.00239716
0.905	0.00239877
0.9055	0.00239863
0.906	0.00239877
0.9065	0.00239805
0.907	0.00239863
0.9075	0.00239908
0.908	0.00239863
0.9085	0.00239827
0.909	0.00239833
0.9095	0.00239888
0.91	0.00239784
0.9105	0.00239993
0.911	0.00239913
0.9115	0.00239833
0.912	0.00239972
0.9125	0.00239991
0.913	0.00239885
0.9135	0.00239873
0.914	0.00240094
0.9145	0.00239923
0.915	0.00239886
0.9155	0.00239995
0.916	0.0024007
0.9165	0.00239973
0.917	0.00239827
0.9175	0.00239957
0.918	0.0023975
0.9185	0.00240042
0.919	0.00239971
0.9195	0.00239827
0.92	0.00239864
0.9205	0.00239822
0.921	0.00240027
0.9215	0.00239915
0.922	0.00239928
0.9225	0.00239864
0.923	0.00239802
0.9235	0.00239994
0.924	0.00239802
0.9245	0.00240083
0.925	0.00239918
0.9255	0.00239864
0.926	0.00239941
0.9265	0.00239833
0.927	0.00239848
0.9275	0.00239956
0.928	0.00239927
0.9285	0.00239798
0.929	0.00239838
0.9295	0.00239924
0.93	0.00239799
0.9305	0.00239872
0.931	0.00239898
0.9315	0.00239856
0.932	0.00239928
0.9325	0.00239771
0.933	0.00239778
0.9335	0.00239901
0.934	0.00239825
0.9345	0.00239858
0.935	0.00240012
0.9355	0.00239893
0.936	0.00239927
0.9365	0.00239865
0.937	0.00239831
0.9375	0.00239903
0.938	0.00239748
0.9385	0.0023959
0.939	0.00239924
0.9395	0.00239982
0.94	0.00239669
0.9405	0.00239956
0.941	0.00239687
0.9415	0.00239744
0.942	0.00239813
0.9425	0.00239815
0.943	0.00239776
0.9435	0.00239755
0.944	0.00239955
0.9445	0.00239919
0.945	0.00239957
0.9455	0.00239864
0.946	0.00239913
0.9465	0.00239838
0.947	0.00239896
0.9475	0.00239783
0.948	0.00239783
0.9485	0.00239769
0.949	0.00240022
0.9495	0.00240191
0.95	0.0023988
0.9505	0.00239824
0.951	0.00239839
0.9515	0.00239765
0.952	0.00239906
0.9525	0.00239796
0.953	0.00239848
0.9535	0.00239805
0.954	0.00239997
0.9545	0.00240009
0.955	0.00239791
0.9555	0.00239754
0.956	0.0023972
0.9565	0.00239768
0.957	0.00239866
0.9575	0.00239671
0.958	0.00239766
0.9585	0.00239793
0.959	0.00239884
0.9595	0.00239843
0.96	0.00239861
0.9605	0.00240154
0.961	0.00239986
0.9615	0.00239774
0.962	0.00239894
0.9625	0.00239813
0.963	0.00239958
0.9635	0.00239964
0.964	0.00239824
0.9645	0.00239914
0.965	0.00239705
0.9655	0.00240005
0.966	0.00240061
0.9665	0.00239882
0.967	0.00239892
0.9675	0.00239876
0.968	0.00239894
0.9685	0.00239698
0.969	0.00239836
0.9695	0.00239941
0.97	0.0023982
0.9705	0.00239931
0.971	0.00240008
0.9715	0.00239781
0.972	0.0023976
0.9725	0.00239597
0.973	0.00239777
0.9735	0.00239786
0.974	0.00239904
0.9745	0.00239743
0.975	0.00239727
0.9755	0.00239879
0.976	0.00239867
0.9765	0.00239932
0.977	0.00239774
0.9775	0.0023969
0.978	0.00239861
0.9785	0.00239748
0.979	0.0023994
0.9795	0.00239993
0.98	0.00239845
0.9805	0.00240129
0.981	0.00239909
0.9815	0.00239869
0.982	0.00240012
0.9825	0.00239821
0.983	0.00239764
0.9835	0.00239873
0.984	0.00239831
0.9845	0.00239808
0.985	0.00239792
0.9855	0.00239976
0.986	0.00239761
0.9865	0.00239919
0.987	0.0023976
0.9875	0.00239733
0.988	0.00239673
0.9885	0.00239814
0.989	0.00239907
0.9895	0.00239832
0.99	0.00239827
0.9905	0.00239792
0.991	0.00239889
0.9915	0.0023978
0.992	0.00239887
0.9925	0.00239943
0.993	0.00239681
0.9935	0.00239919
0.994	0.00239618
0.9945	0.00240073
0.995	0.00239926
0.9955	0.00239756
0.996	0.00239884
0.9965	0.00239927
0.997	0.00239807
0.9975	0.00239877
0.998	0.00239642
0.9985	0.00239995
0.999	0.00239957
0.9995	0.00239833
1	0.00239994
1.0005	0.00239824
1.001	0.00239841
1.0015	0.00239933
1.002	0.00239862
1.0025	0.00239798
1.003	0.00239909
1.0035	0.00239762
1.004	0.00239665
1.0045	0.00239808
1.005	0.00239737
1.0055	0.00239771
1.006	0.00239835
1.0065	0.00239748
1.007	0.00239811
1.0075	0.00239771
1.008	0.00239878
1.0085	0.00239811
1.009	0.00239792
1.0095	0.00240013
1.01	0.00239945
1.0105	0.00239822
1.011	0.00239919
1.0115	0.00239878
1.012	0.00239904
1.0125	0.00239945
1.013	0.00239765
1.0135	0.00239934
1.014	0.00239741
1.0145	0.00239852
1.015	0.0023983
1.0155	0.002399
1.016	0.00239843
1.0165	0.00239825
1.017	0.00239696
1.0175	0.00239789
1.018	0.00239846
1.0185	0.00239917
1.019	0.00239907
1.0195	0.00239967
1.02	0.00239773
1.0205	0.00239897
1.021	0.00239739
1.0215	0.00239928
1.022	0.00240016
1.0225	0.00239834
1.023	0.00239813
1.0235	0.00239989
1.024	0.00239752
1.0245	0.00239851
1.025	0.00239718
1.0255	0.00239711
1.026	0.00239647
1.0265	0.0023984
1.027	0.00239817
1.0275	0.00239881
1.028	0.00239838
1.0285	0.00239872
1.029	0.0024008
1.0295	0.00239941
1.03	0.00239865
1.0305	0.0023987
1.031	0.00239769
1.0315	0.00239925
1.032	0.00239793
1.0325	0.00239962
1.033	0.00239854
1.0335	0.00239935
1.034	0.00239748
1.0345	0.00239773
1.035	0.00239656
1.0355	0.00239708
1.036	0.00239874
1.0365	0.00239833
1.037	0.00239841
1.0375	0.00239973
1.038	0.00239944
1.0385	0.00239932
1.039	0.00239733
1.0395	0.00239845
1.04	0.00239859
1.0405	0.00239762
1.041	0.00239775
1.0415	0.00239878
1.042	0.00239926
1.0425	0.00239721
1.043	0.00239741
1.0435	0.00239716
1.044	0.00239873
1.0445	0.00239775
1.045	0.00239825
1.0455	0.00239911
1.046	0.00239907
1.0465	0.00239928
1.047	0.0023988
1.0475	0.00239757
1.048	0.0023978
1.0485	0.0023973
1.049	0.00239906
1.0495	0.00239916
1.05	0.0023988
1.0505	0.00239865
1.051	0.00239873
1.0515	0.00239805
1.052	0.00239869
1.0525	0.00239999
1.053	0.00239834
1.0535	0.0023992
1.054	0.00239634
1.0545	0.00239847
1.055	0.00239951
1.0555	0.00239783
1.056	0.0023985
1.0565	0.00239651
1.057	0.00239684
1.0575	0.00239793
1.058	0.00239837
1.0585	0.00239869
1.059	0.00239757
1.0595	0.00239733
1.06	0.00239836
1.0605	0.00239804
1.061	0.00239678
1.0615	0.00239951
1.062	0.00239909
1.0625	0.00239846
1.063	0.0024004
1.0635	0.00239912
1.064	0.00239867
1.0645	0.00239804
1.065	0.00239688
1.0655	0.00239986
1.066	0.002398
1.0665	0.00239788
1.067	0.00240055
1.0675	0.00239757
1.068	0.00239778
1.0685	0.00239851
1.069	0.00239829
1.0695	0.00239919
1.07	0.00239877
1.0705	0.0023967
1.071	0.00239977
1.0715	0.00239782
1.072	0.0023975
1.0725	0.00239934
1.073	0.00239975
1.0735	0.00239929
1.074	0.00239865
1.0745	0.00239678
1.075	0.00239819
1.0755	0.00240002
1.076	0.00239963
1.0765	0.00239636
1.077	0.00239725
1.0775	0.00239894
1.078	0.00239914
1.0785	0.00239951
1.079	0.00239829
1.0795	0.00240035
1.08	0.00239908
1.0805	0.00239838
1.081	0.0023977
1.0815	0.00239957
1.082	0.00239855
1.0825	0.00239922
1.083	0.00239762
1.0835	0.00239748
1.084	0.0023974
1.0845	0.00239788
1.085	0.00239881
1.0855	0.00239688
1.086	0.00240018
1.0865	0.00239778
1.087	0.00239868
1.0875	0.00239879
1.088	0.0023986
1.0885	0.00239881
1.089	0.0023985
1.0895	0.00239772
1.09	0.00239946
1.0905	0.00239775
1.091	0.00239809
1.0915	0.00239906
1.092	0.0023976
1.0925	0.00239716
1.093	0.00239851
1.0935	0.0023984
1.094	0.00239676
1.0945	0.00239766
1.095	0.00239743
1.0955	0.0023989
1.096	0.0023991
1.0965	0.00239875
1.097	0.00239868
1.0975	0.00239922
1.098	0.0023993
1.0985	0.00239886
1.099	0.00239715
1.0995	0.00239879
1.1	0.00239782
1.1005	0.00239775
1.101	0.00239836
1.1015	0.00240035
1.102	0.00239697
1.1025	0.00240025
1.103	0.00239674
1.1035	0.00239904
1.104	0.00239927
1.1045	0.00239895
1.105	0.00239786
1.1055	0.00239937
1.106	0.00239885
1.1065	0.0023971
1.107	0.00239831
1.1075	0.00239751
1.108	0.00239858
1.1085	0.00239941
1.109	0.00239747
1.1095	0.00239966
1.11	0.00239913
1.1105	0.00239857
1.111	0.0023981
1.1115	0.0023981
1.112	0.00240067
1.1125	0.00239946
1.113	0.00239837
1.1135	0.00240013
1.114	0.00239683
1.1145	0.00239832
1.115	0.00239832
1.1155	0.00239969
1.116	0.00239854
1.1165	0.00239848
1.117	0.00240083
1.1175	0.002398
1.118	0.00239946
1.1185	0.00239581
1.119	0.00239716
1.1195	0.00239811
1.12	0.0023984
1.1205	0.0023995
1.121	0.00239753
1.1215	0.00239721
1.122	0.00239847
1.1225	0.00239611
1.123	0.00239876
1.1235	0.00239832
1.124	0.00240019
1.1245	0.00239837
1.125	0.00239875
1.1255	0.00239861
1.126	0.00239729
1.1265	0.00239878
1.127	0.00239773
1.1275	0.00239852
1.128	0.00240005
1.1285	0.00239746
1.129	0.00239789
1.1295	0.00240043
1.13	0.00239844
1.1305	0.00239885
1.131	0.00239944
1.1315	0.00239913
1.132	0.00239863
1.1325	0.00239921
1.133	0.00239828
1.1335	0.0023965
1.134	0.00239784
1.1345	0.00239863
1.135	0.0023989
1.1355	0.00239871
1.136	0.00239818
1.1365	0.00239755
1.137	0.00239639
1.1375	0.0023981
1.138	0.00239707
1.1385	0.00239849
1.139	0.00239859
1.1395	0.00239792
1.14	0.00239844
1.1405	0.00239706
1.141	0.00239763
1.1415	0.00239967
1.142	0.00239728
1.1425	0.00239709
1.143	0.00239739
1.1435	0.00239842
1.144	0.00239626
1.1445	0.00239832
1.145	0.00239788
1.1455	0.00240068
1.146	0.00239936
1.1465	0.00239907
1.147	0.0024002
1.1475	0.00239809
1.148	0.0023998
1.1485	0.00239698
1.149	0.00239914
1.1495	0.00239914
1.15	0.00239995
1.1505	0.00239837
1.151	0.0023981
1.1515	0.00239901
1.152	0.00239743
1.1525	0.00239976
1.153	0.00239765
1.1535	0.00239873
1.154	0.00239834
1.1545	0.00239902
1.155	0.00239915
1.1555	0.00239912
1.156	0.00239943
1.1565	0.00239908
1.157	0.00239913
1.1575	0.00239962
1.158	0.00239697
1.1585	0.00239873
1.159	0.0023987
1.1595	0.00240147
1.16	0.00239827
1.1605	0.00239805
1.161	0.00239874
1.1615	0.00239759
1.162	0.00239837
1.1625	0.00239716
1.163	0.00239724
1.1635	0.00240026
1.164	0.00239883
1.1645	0.00239918
1.165	0.00239789
1.1655	0.00239904
1.166	0.0023992
1.1665	0.00239883
1.167	0.00239901
1.1675	0.00239798
1.168	0.00239773
1.1685	0.00239635
1.169	0.00239854
1.1695	0.00239845
1.17	0.00239654
1.1705	0.00239927
1.171	0.00239662
1.1715	0.00239714
1.172	0.00239885
1.1725	0.00239871
1.173	0.00239743
1.1735	0.00239727
1.174	0.00239625
1.1745	0.00239644
1.175	0.00239754
1.1755	0.00239869
1.176	0.00239751
1.1765	0.00239857
1.177	0.00239779
1.1775	0.00239645
1.178	0.00239852
1.1785	0.00239861
1.179	0.00239886
1.1795	0.00239966
1.18	0.00239862
1.1805	0.00239832
1.181	0.00240038
1.1815	0.00239692
1.182	0.00239874
1.1825	0.00240008
1.183	0.00239918
1.1835	0.00240014
1.184	0.00239895
1.1845	0.00239915
1.185	0.00239762
1.1855	0.00239902
1.186	0.00239818
1.1865	0.00239721
1.187	0.002399
1.1875	0.00239834
1.188	0.00239872
1.1885	0.00239868
1.189	0.00239715
1.1895	0.00239892
1.19	0.00239845
1.1905	0.0023978
1.191	0.00239925
1.1915	0.00239828
1.192	0.00239827
1.1925	0.00239901
1.193	0.00239986
1.1935	0.00239844
1.194	0.00239797
1.1945	0.00239882
1.195	0.00239838
1.1955	0.00239797
1.196	0.00239872
1.1965	0.00239957
1.197	0.00239984
1.1975	0.00239867
1.198	0.00239785
1.1985	0.00239845
1.199	0.00239921
1.1995	0.00240075
1.2	0.00239965
1.2005	0.0023978
1.201	0.00239841
1.2015	0.00239754
1.202	0.00239863
1.2025	0.00239854
1.203	0.00239976
1.2035	0.00239845
1.204	0.00239836
1.2045	0.00240002
1.205	0.00239841
1.2055	0.00239903
1.206	0.00239738
1.2065	0.00239837
1.207	0.00239804
1.2075	0.00239841
1.208	0.00239654
1.2085	0.00239859
1.209	0.00239823
1.2095	0.00239757
1.21	0.00239955
1.2105	0.00239785
1.211	0.00239631
1.2115	0.00239749
1.212	0.0023986
1.2125	0.00239696
1.213	0.00239981
1.2135	0.00239797
1.214	0.00239978
1.2145	0.00239961
1.215	0.00239917
1.2155	0.00239893
1.216	0.0023989
1.2165	0.00240032
1.217	0.00239589
1.2175	0.00239774
1.218	0.00239851
1.2185	0.00239892
1.219	0.00239842
1.2195	0.00239915
1.22	0.00239962
1.2205	0.00239901
1.221	0.00239844
1.2215	0.0023984
1.222	0.00239879
1.2225	0.00239833
1.223	0.00239694
1.2235	0.00239765
1.224	0.00239911
1.2245	0.00239733
1.225	0.00239784
1.2255	0.0023975
1.226	0.00239837
1.2265	0.0023978
1.227	0.00239875
1.2275	0.00239776
1.228	0.00239797
1.2285	0.00240005
1.229	0.00239739
1.2295	0.00239971
1.23	0.002399
1.2305	0.00239996
1.231	0.00239949
1.2315	0.00239819
1.232	0.00239879
1.2325	0.00239984
1.233	0.00239592
1.2335	0.0023985
1.234	0.00239751
1.2345	0.00239799
1.235	0.0023973
1.2355	0.00239732
1.236	0.00239807
1.2365	0.00239804
1.237	0.00239983
1.2375	0.00239823
1.238	0.00239566
1.2385	0.00239679
1.239	0.00239836
1.2395	0.00239833
1.24	0.00239931
1.2405	0.00239853
1.241	0.00239861
1.2415	0.00239628
1.242	0.00239719
1.2425	0.00239888
1.243	0.00239942
1.2435	0.00239828
1.244	0.0023968
1.2445	0.00239823
1.245	0.00239657
1.2455	0.00239885
1.246	0.00239824
1.2465	0.00239836
1.247	0.00239931
1.2475	0.00239738
1.248	0.00240023
1.2485	0.00239798
1.249	0.00239922
1.2495	0.00239911
1.25	0.00239917
1.2505	0.00239905
1.251	0.0023992
1.2515	0.00239636
1.252	0.0023979
1.2525	0.0023973
1.253	0.00239962
1.2535	0.00239824
1.254	0.00239822
1.2545	0.0023979
1.255	0.00239978
1.2555	0.00239787
1.256	0.00239807
1.2565	0.00239588
1.257	0.0023977
1.2575	0.0023984
1.258	0.0023977
1.2585	0.0023971
1.259	0.00239863
1.2595	0.00239712
1.26	0.00239939
1.2605	0.00239731
1.261	0.00239885
1.2615	0.00239894
1.262	0.00239746
1.2625	0.00239661
1.263	0.00239742
1.2635	0.00239827
1.264	0.00239827
1.2645	0.00239882
1.265	0.00239932
1.2655	0.00239787
1.266	0.0023984
1.2665	0.00239746
1.267	0.00239692
1.2675	0.00239955
1.268	0.00239885
1.2685	0.00239906
1.269	0.00239863
1.2695	0.00239835
1.27	0.00239732
1.2705	0.00239836
1.271	0.00239807
1.2715	0.00239872
1.272	0.00239782
1.2725	0.00239764
1.273	0.00239775
1.2735	0.00239635
1.274	0.00239801
1.2745	0.0023963
1.275	0.00239811
1.2755	0.00239928
1.276	0.00239735
1.2765	0.00239701
1.277	0.00239792
1.2775	0.00239758
1.278	0.00239896
1.2785	0.00239937
1.279	0.00239867
1.2795	0.00239886
1.28	0.00239744
1.2805	0.00239702
1.281	0.00239722
1.2815	0.00239834
1.282	0.00239892
1.2825	0.00239744
1.283	0.00239859
1.2835	0.00239777
1.284	0.00239822
1.2845	0.00239752
1.285	0.00239835
1.2855	0.00239946
1.286	0.00239943
1.2865	0.00239837
1.287	0.00239815
1.2875	0.00239786
1.288	0.00239715
1.2885	0.00239634
1.289	0.00239966
1.2895	0.00239751
1.29	0.0023995
1.2905	0.00239795
1.291	0.00239811
1.2915	0.00239953
1.292	0.00239669
1.2925	0.00239732
1.293	0.0023986
1.2935	0.00239951
1.294	0.00239896
1.2945	0.00239845
1.295	0.0024007
1.2955	0.00239784
1.296	0.00240067
1.2965	0.00239918
1.297	0.00239883
1.2975	0.00239743
1.298	0.00239913
1.2985	0.00239958
1.299	0.00239972
1.2995	0.00240095
1.3	0.00239762
1.3005	0.00239698
1.301	0.00239887
1.3015	0.0023988
1.302	0.00239891
1.3025	0.00239968
1.303	0.00239787
1.3035	0.00239726
1.304	0.00239975
1.3045	0.00239782
1.305	0.00239869
1.3055	0.00239832
1.306	0.00239787
1.3065	0.0023971
1.307	0.00239866
1.3075	0.00239638
1.308	0.00239953
1.3085	0.00239842
1.309	0.00239904
1.3095	0.00239711
1.31	0.00239937
1.3105	0.00239865
1.311	0.00239758
1.3115	0.002398
1.312	0.00239886
1.3125	0.00239687
1.313	0.00239882
1.3135	0.00239906
1.314	0.00239766
1.3145	0.00239891
1.315	0.00239876
1.3155	0.00240022
1.316	0.00239743
1.3165	0.00240011
1.317	0.00239821
1.3175	0.00239944
1.318	0.00239773
1.3185	0.00239823
1.319	0.00239845
1.3195	0.002399
1.32	0.00239773
1.3205	0.00239867
1.321	0.00239774
1.3215	0.00239835
1.322	0.00239824
1.3225	0.00239612
1.323	0.00239876
1.3235	0.00239774
1.324	0.0023975
1.3245	0.00239968
1.325	0.00239755
1.3255	0.00239733
1.326	0.00239659
1.3265	0.00240005
1.327	0.00239833
1.3275	0.00239926
1.328	0.00239734
1.3285	0.00239732
1.329	0.00240011
1.3295	0.0023989
1.33	0.00239865
1.3305	0.00239925
1.331	0.0024004
1.3315	0.00239777
